Date,Close_Ratio_2,Trend_2,Close_Ratio_3,Trend_3,Close_Ratio_4,Trend_4,Close_Ratio_5,Trend_5
2011-05-01,0.9956181425928473,0.0,1.005267018761656,0.0,0.9905028707037365,0.0,0.9642315646805797,0.0
2011-06-01,0.9766768722243622,0.0,0.9662635434955921,0.0,0.9692713030091138,0.0,0.9557990388077353,0.0
2011-07-01,0.9538249437818529,0.0,0.9242070179518125,0.0,0.9079875408872025,0.0,0.9047525686176677,0.0
2011-08-01,0.9294140485685239,0.0,0.8783964987522054,0.0,0.844046380795954,0.0,0.823114355199351,0.0
2011-09-01,0.9129156232730697,1.0,0.8421199029531269,1.0,0.7894376500241594,1.0,0.7526480717012836,1.0
2011-10-01,1.1231805342540209,2.0,1.1069083588966868,2.0,1.0579087349111338,2.0,1.0089773582980697,2.0
2011-11-01,0.9032668786491344,1.0,0.9487522463831988,2.0,0.932238659314553,2.0,0.8943123771973086,2.0
2011-12-01,0.9754571601525696,1.0,0.9020916746823314,2.0,0.9256764462178327,3.0,0.9079913975537135,3.0
2012-01-01,1.0846692238086026,1.0,1.0988106032526488,1.0,1.05085857493169,2.0,1.0760684488809302,3.0
2012-02-01,1.039968024848285,0.0,1.1102261392209847,1.0,1.1362445330829405,1.0,1.1077054008593088,2.0
2012-03-01,0.9928391554347383,0.0,1.0166468266962985,0.0,1.0691954711720535,1.0,1.0938165970691835,1.0
2012-04-01,0.9455292982670257,0.0,0.924065888971466,0.0,0.9322119718527216,0.0,0.9667114916038582,1.0
2012-05-01,0.9823009021336901,1.0,0.9400141415699566,1.0,0.9166924980121695,1.0,0.9181901118687019,1.0
2012-06-01,0.9408396601843658,2.0,0.9112753830951738,2.0,0.8709285361510904,2.0,0.8456985713845879,2.0
2012-07-01,0.999746380185438,2.0,0.9594353084310907,3.0,0.931584510453828,3.0,0.8936343535838369,3.0
2012-08-01,1.0399415810601114,2.0,1.0538006322933022,3.0,1.0291636779584556,4.0,1.0072655441445386,4.0
2012-09-01,1.031746022821318,2.0,1.069581579238649,3.0,1.089428963604326,4.0,1.075853593989281,5.0
2012-10-01,1.0569948186528497,2.0,1.0991379250102322,3.0,1.142089358525826,4.0,1.1694029297211208,5.0
2012-11-01,1.0073958576678368,2.0,1.0473492292090956,3.0,1.0842060865037344,4.0,1.123361379864008,5.0
2012-12-01,1.0539206874850178,2.0,1.0782944864521413,3.0,1.1200466270421283,4.0,1.1596009994193872,5.0
2013-01-01,0.9869993012978515,2.0,1.0177536380947836,3.0,1.0374884709316015,4.0,1.0717283600198648,5.0
2013-02-01,0.9829833356634247,2.0,0.9688354841353152,3.0,0.9877216880807537,4.0,1.0022148338102268,5.0
2013-03-01,1.0121884679764073,2.0,1.0048157912485214,3.0,0.994548211514174,4.0,1.0096537703251798,5.0
2013-04-01,1.0514831310197643,2.0,1.0781960264955421,3.0,1.0830553206629006,4.0,1.0803615305646306,5.0
