Date,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_21,Trend_21,Close_Ratio_48,Trend_48,Close_Ratio_63,Trend_63,Close_Ratio_250,Trend_250
1982-01-12,0.9829362179817988,0.0,0.9362802256795179,1.0,0.8747464584476804,9.0,0.9235704882204246,23.0,0.9263754917344154,29.0,0.7533735958100787,105.0
1982-01-13,0.996515873306074,0.0,0.9571622176567888,1.0,0.8704345814131085,9.0,0.9189991942176846,23.0,0.9209772782852723,29.0,0.7497896774443624,105.0
1982-01-14,1.0238893495073054,1.0,1.0067085978975914,2.0,0.9117193931034334,10.0,0.9644991332954495,24.0,0.9655637961385468,30.0,0.7883587932167073,105.0
1982-01-15,1.0322617879162437,2.0,1.0723911575813552,2.0,0.969421190022152,10.0,1.026469069906295,25.0,1.0286810018909773,30.0,0.8426051398121812,106.0
1982-01-18,1.0092873288255735,2.0,1.0723709274535538,3.0,0.9856062325158369,10.0,1.0430652405299525,25.0,1.0461525019473459,31.0,0.8601605216117277,106.0
1982-01-19,0.9875784685161483,1.0,1.0258094347753768,3.0,0.9641972583689749,9.0,1.0157097709165956,24.0,1.0194430651307753,30.0,0.8408996425467141,105.0
1982-01-20,1.0093451483382165,1.0,1.0201520528414936,4.0,0.9883821793219643,9.0,1.0328108765972601,24.0,1.0381482656673329,30.0,0.8585808436545108,106.0
1982-01-21,1.009173729817874,2.0,1.0197762069767193,4.0,1.0096174215152034,10.0,1.0499832295133547,24.0,1.0565123169543562,31.0,0.8762069466676438,107.0
1982-01-22,1.0030209318513705,2.0,1.0184036708754254,4.0,1.019299635722128,10.0,1.0549478158260828,24.0,1.0618358189031318,32.0,0.8832053465081872,108.0
1982-01-25,0.9847105047435706,1.0,0.9901605678879299,3.0,0.992371798597193,10.0,1.0210113936405947,24.0,1.0289145740899313,32.0,0.8581935054586697,108.0
1982-01-26,0.9810139490293944,0.0,0.9579756117482021,3.0,0.9610326218963121,9.0,0.9814077433670458,24.0,0.9902709676795658,32.0,0.8276956814405099,108.0
1982-01-27,1.0032151905809552,1.0,0.9713592999622802,3.0,0.9703836883529021,10.0,0.9864375762779748,24.0,0.996558273715751,32.0,0.8342826378561894,109.0
1982-01-28,1.0157718231612316,2.0,1.0075088988142624,3.0,1.0041604253070069,10.0,1.0167125084279212,24.0,1.0283928163295601,32.0,0.8619795077514716,110.0
1982-01-29,1.0061724302237478,2.0,1.0238677448598479,3.0,1.020878174329181,10.0,1.0277189920194159,25.0,1.0406395154185408,33.0,0.8737719262220235,110.0
1982-02-01,0.9938275697762522,1.0,1.0113057782949562,3.0,1.0131873450332218,10.0,1.0139109762870038,24.0,1.0277676281114942,32.0,0.8643117179753095,109.0
1982-02-02,1.00309574871811,1.0,1.008716702263197,4.0,1.0237748231761057,11.0,1.0179376072803576,25.0,1.0339412895086866,33.0,0.8709327403106708,110.0
1982-02-03,1.0,1.0,1.0012359871491796,3.0,1.0253174834809649,11.0,1.0155445627153674,25.0,1.0335225041736138,33.0,0.8722081586019875,109.0
1982-02-04,0.9875008386346728,0.0,0.9801501890515768,2.0,1.0021167142701999,11.0,0.9890500442218007,24.0,1.0075970060516553,33.0,0.8517742031778421,109.0
1982-02-05,1.0,0.0,0.9862680780189738,1.0,1.0003036007872077,11.0,0.9881478048151007,23.0,1.0060693313476057,33.0,0.852877676348719,109.0
1982-02-08,0.9673165164884766,0.0,0.9390812234314476,1.0,0.9401041446229595,10.0,0.9257204710147577,23.0,0.9420061758499771,32.0,0.7999803073740923,109.0
1982-02-09,1.0,0.0,0.9560682600280922,0.0,0.9403885731488182,10.0,0.9258411090415701,23.0,0.9418158835388653,31.0,0.8010367819339994,109.0
1982-02-10,1.0067110064636902,1.0,0.9842482710357788,1.0,0.9513687274555158,11.0,0.938351719161204,23.0,0.9542532058435153,31.0,0.8128111964522065,110.0
1982-02-11,0.9932889935363097,1.0,0.9840411611544162,1.0,0.9372692712471932,11.0,0.9258411090415701,23.0,0.9418158822687025,30.0,0.8030361115582046,109.0
1982-02-12,1.0067110064636902,1.0,1.0080640313096767,2.0,0.9499343066568063,11.0,0.9385963527659782,23.0,0.9551213522850003,30.0,0.815090268326942,109.0
1982-02-16,0.9898995756698817,1.0,0.9892334519693178,2.0,0.9346009747211635,10.0,0.920545477684477,22.0,0.935830862416767,30.0,0.7997976842486513,109.0
1982-02-17,1.0067563486659676,1.0,1.0013439783240696,3.0,0.9513484760758344,10.0,0.9331908844634591,23.0,0.9479877466636928,31.0,0.8114733503287076,110.0
1982-02-18,1.0066662693854291,2.0,1.0134219953667276,3.0,0.9664686559289258,11.0,0.9457161851396206,23.0,0.960226816982015,31.0,0.8231898799086769,110.0
1982-02-19,0.9966779604390168,1.0,1.0040158507083432,3.0,0.9635931879825241,10.0,0.9395761640639441,23.0,0.9539644031641012,30.0,0.8184525706887725,110.0
1982-02-22,0.9932889935363097,0.0,0.9932890202381025,2.0,0.9557163274748438,9.0,0.9272912314245336,23.0,0.9415307573749591,30.0,0.8084933942931802,109.0
1982-02-23,0.9931976928822391,0.0,0.9811839445519752,2.0,0.9486363439933827,8.0,0.9146416436994911,23.0,0.9293711871319905,29.0,0.7985980362669527,108.0
1982-02-24,1.0034127381763658,1.0,0.9905665792510017,2.0,0.9592890182532665,9.0,0.9211463169570124,23.0,0.9355472658134846,30.0,0.8052126806675335,108.0
1982-02-25,0.9965872618236342,1.0,0.9905026206679259,1.0,0.9554361803216292,9.0,0.9160764986620017,22.0,0.9289957450886591,30.0,0.8009111788971525,107.0
1982-02-26,1.0,0.0,0.9959074893691353,1.0,0.9584231989912959,8.0,0.9188390603237322,21.0,0.9290895765321964,29.0,0.8020375356601123,107.0
1982-03-01,1.0034127381763658,1.0,1.0040980829484645,2.0,0.9692292794650293,8.0,0.9295196115680939,21.0,0.9358308611541656,29.0,0.8086144273740405,108.0
1982-03-02,1.0,1.0,1.0027283283270447,2.0,0.9741230795804712,7.0,0.9329609137274251,21.0,0.936020020674002,29.0,0.8096833594212588,108.0
1982-03-03,1.0,0.0,1.0027283283270447,1.0,0.9784459436598922,7.0,0.9368007486086368,20.0,0.9362092566789371,29.0,0.8107193523429846,108.0
1982-03-04,0.9896913781784994,0.0,0.9849530680972631,1.0,0.9639788453788871,6.0,0.9213533136966172,20.0,0.9176607225239221,28.0,0.794964292250365,108.0
1982-03-05,0.9602913985937136,0.0,0.9261885060573054,1.0,0.8986537966616364,6.0,0.8557674928128178,19.0,0.8488539189636192,28.0,0.7350044832036845,108.0
1982-03-08,0.9924247562044128,0.0,0.9330527463585128,0.0,0.892897985502971,6.0,0.8469869557420941,19.0,0.8378724716766939,27.0,0.7246252727784177,108.0
1982-03-09,1.0038019972351973,1.0,0.9607012393406029,1.0,0.9073706815907142,7.0,0.8578428466454627,19.0,0.8460716583053273,27.0,0.7309326085660842,108.0
1982-03-10,0.9923669334785746,1.0,0.9701512271452893,1.0,0.8989196640246659,7.0,0.8502564841681637,18.0,0.8349521085623227,27.0,0.7206247492296257,108.0
1982-03-11,1.0,0.0,0.9908542619822607,1.0,0.9042789046037047,7.0,0.8557366022291517,18.0,0.8367433709872639,26.0,0.7215046345045919,107.0
1982-03-12,0.9682488971286349,0.0,0.9457289415644003,1.0,0.8565666780906267,6.0,0.8090591367740814,18.0,0.7875769365312941,26.0,0.6781814935263526,106.0
1982-03-15,0.9958849884660558,0.0,0.9527504720623566,1.0,0.8572848177961929,6.0,0.8075602480581573,18.0,0.7834498319545493,26.0,0.6738965976099384,105.0
1982-03-16,0.9916671631755003,0.0,0.9565886009020942,0.0,0.8520268322072068,5.0,0.7993254893590734,18.0,0.7725654334023058,26.0,0.6640158505089373,105.0
1982-03-17,0.9741395250548115,0.0,0.9338854219217371,0.0,0.8185589064295449,5.0,0.7631909018204978,18.0,0.7363465634034413,25.0,0.6318496282256354,104.0
1982-03-18,1.0382955692855491,1.0,1.021774273518835,1.0,0.8920580506505656,5.0,0.8282845210339258,18.0,0.797795738011561,25.0,0.6835774091811407,104.0
1982-03-19,1.0431415721274917,2.0,1.0937560560604458,2.0,0.9786310216268477,5.0,0.9050217313671647,19.0,0.8729978068056778,25.0,0.7465564639002386,105.0
1982-03-22,1.0362294870545812,2.0,1.1349206961442595,3.0,1.0547941823786762,6.0,0.9732017637330647,20.0,0.942560491408414,25.0,0.8038759129886159,106.0
1982-03-23,0.9929581897836656,1.0,1.081288672237703,3.0,1.0426060649622355,6.0,0.95986356964739,20.0,0.9326964312104314,25.0,0.793775916582956,106.0
1982-03-24,0.9708048748672106,0.0,0.9895867109298706,3.0,0.987977103063578,6.0,0.9075948446832297,19.0,0.8839574443372914,24.0,0.7498394463848923,106.0
1982-03-25,0.9962266447629946,0.0,0.9677440510476781,2.0,0.985779344499167,5.0,0.9043712364898676,18.0,0.8812160028630073,24.0,0.7453112066482935,106.0
1982-03-26,0.9923669334785746,0.0,0.9572929553534216,1.0,0.9763995689261467,5.0,0.8948846598766278,17.0,0.8720232627077387,23.0,0.7351151421447312,106.0
1982-03-29,1.0114060932370361,1.0,0.9940213664721619,1.0,1.0035962856220602,6.0,0.9189609863019714,18.0,0.8953868929244119,24.0,0.7531173145564052,107.0
1982-03-30,1.0074621880087575,2.0,1.018098346074616,2.0,1.0230981451927272,6.0,0.9364184819150044,18.0,0.9122623743010809,24.0,0.7657598164170888,107.0
1982-03-31,1.0,1.0,1.01503660219723,2.0,1.0275477167517306,6.0,0.940495758447859,17.0,0.9163906142349192,23.0,0.7670999958137628,106.0
1982-04-01,1.025269101222162,1.0,1.0518483848079248,3.0,1.082786535712156,7.0,0.9927169016241915,17.0,0.9675527032427538,24.0,0.8080850747599275,107.0
1982-04-02,1.0,1.0,1.0334766839634009,3.0,1.083573393370502,7.0,0.9954717141397507,17.0,0.97112374328589,24.0,0.8092640260547876,107.0
1982-04-05,1.0,0.0,1.0201136303057017,2.0,1.0800415131256438,7.0,0.9973654947495456,17.0,0.9737664217088827,24.0,0.8106315068069969,106.0
1982-04-06,0.9964666308111831,0.0,1.0042731844429367,1.0,1.0685660574096716,7.0,0.9925208035507476,16.0,0.9694418837830449,24.0,0.8063778206925744,105.0
1982-04-07,0.9928576469421386,0.0,0.9844202978238975,1.0,1.0507559413050789,6.0,0.981610487045294,15.0,0.957049624736698,24.0,0.7964711235914048,104.0
1982-04-08,1.0035839755382532,1.0,0.9943185428020215,1.0,1.0545190787098708,7.0,0.9920288528757173,15.0,0.9659402232736088,24.0,0.803729710320699,105.0
1982-04-12,0.9964160244617468,1.0,0.9914413831529644,1.0,1.0436186181599052,7.0,0.9881527254426413,15.0,0.9600925334259428,24.0,0.7995314461928339,105.0
1982-04-13,0.9588042347435894,0.0,0.9315910534574893,1.0,0.9589777251373447,7.0,0.9145638559431458,14.0,0.8856723762964428,24.0,0.7376889262058711,105.0
1982-04-14,1.0038908055859612,1.0,0.9555585216561031,2.0,0.9637182888298602,8.0,0.9262583360062191,15.0,0.8939657416462885,25.0,0.7446705703284844,106.0
1982-04-15,1.0076917779824646,2.0,0.9820102224867325,3.0,0.9744981883709684,9.0,0.9444324051478864,16.0,0.9097258992611351,25.0,0.7575268997669552,106.0
1982-04-16,1.0150365818180505,2.0,1.0196361447483584,3.0,0.9964859531539169,10.0,0.9766419132238334,17.0,0.9400925522620959,25.0,0.7821937748077817,106.0
1982-04-19,0.9887647731099832,1.0,1.0076330357123564,3.0,0.9709300931331096,9.0,0.9572483650006262,17.0,0.9223634501266258,24.0,0.7665182186920103,105.0
1982-04-20,0.9767457987049484,0.0,0.9647803308716976,3.0,0.9290776989914729,8.0,0.9167870153401276,17.0,0.8836750398155668,24.0,0.7335189184514291,104.0
1982-04-21,0.996009037274128,0.0,0.9630113893493766,2.0,0.9275538936728369,7.0,0.9129581538693963,16.0,0.8802755267841239,23.0,0.7295049521147992,104.0
1982-04-22,0.9919359488645256,0.0,0.9594325660284256,1.0,0.9185564854759383,7.0,0.901782081214728,16.0,0.8702778224112762,22.0,0.7196310702422253,104.0
1982-04-23,1.0,0.0,0.9777381304791127,0.0,0.921835080115238,7.0,0.9055164655183631,15.0,0.8745011235052826,21.0,0.7213699315672649,104.0
1982-04-26,1.0120546259033731,1.0,1.0112438929169099,1.0,0.9463573433795112,8.0,0.9306113456312437,16.0,0.8993944133397902,22.0,0.7406592250764972,105.0
1982-04-27,0.9838648008693932,1.0,0.9854584441112828,1.0,0.9189326429744714,8.0,0.9048160650759797,15.0,0.8740998302165347,22.0,0.7189122780066806,104.0
1982-04-28,0.9790807222409863,0.0,0.9574464737590784,1.0,0.8863605891397286,7.0,0.8723181492161436,14.0,0.8420128434773276,21.0,0.6912426132228403,104.0
1982-04-29,1.0,0.0,0.9669412213346257,1.0,0.8921540031288608,6.0,0.8768124855375039,14.0,0.8462664864439476,20.0,0.6930278003029876,104.0
1982-04-30,1.0042550885049772,1.0,0.9833314170282669,2.0,0.9053677567331456,7.0,0.8884676242771288,15.0,0.85793169341508,20.0,0.7007272715765589,105.0
1982-05-03,1.0166656727218675,2.0,1.0234885455509344,2.0,0.9429468709414501,7.0,0.9220546455237405,16.0,0.8910228475780015,21.0,0.7261524377772833,106.0
1982-05-04,1.0161351991306067,2.0,1.050008819750491,3.0,0.9796437812232853,8.0,0.9554567715147206,16.0,0.9241046968314791,21.0,0.7516880160298156,106.0
1982-05-05,0.9919933588901135,1.0,1.0214125421264089,3.0,0.970549233906082,8.0,0.9435577049150272,16.0,0.9134653531371705,21.0,0.7415161232545219,105.0
1982-05-06,1.0158791012234158,1.0,1.0356051231604742,4.0,1.0067471700171542,9.0,0.9767940294962455,17.0,0.9462628882825482,22.0,0.7671151047976397,106.0
1982-05-07,1.0077514004316839,2.0,1.0317496378744817,4.0,1.0259344814383915,10.0,0.9947436921710473,17.0,0.9642152530553499,23.0,0.7807662199013033,107.0
1982-05-10,0.9922485995683161,1.0,1.006291696597087,3.0,1.0147276632539042,9.0,0.9824163989483216,17.0,0.9516227449446212,23.0,0.7704209872045107,107.0
1982-05-11,0.9841208987765842,0.0,0.977910948551287,2.0,0.9886037467707175,9.0,0.9552172970674471,17.0,0.9244916787091965,23.0,0.7479749869828386,107.0
1982-05-12,0.9877557898022663,0.0,0.9587897009111976,2.0,0.9672582770395519,9.0,0.935561896032677,17.0,0.9052328971384442,22.0,0.7316274820528743,106.0
1982-05-13,1.0041150115339443,1.0,0.9759957967490174,2.0,0.9778578655023253,9.0,0.9449679680958081,18.0,0.915540532658367,23.0,0.7394980168032783,106.0
1982-05-14,0.9790807222409863,1.0,0.9558821043014109,1.0,0.9428223314495423,8.0,0.9082941043939381,18.0,0.881485540551693,22.0,0.7109679931150679,106.0
1982-05-17,0.9913798416849372,0.0,0.9599355918463147,1.0,0.9338739952521591,7.0,0.8952301725561992,17.0,0.8697466847044205,22.0,0.700723047745967,105.0
1982-05-18,0.9912286203220055,0.0,0.9608867209433158,1.0,0.9244259250850668,7.0,0.882094002602877,17.0,0.8583310181466873,21.0,0.690675229325636,104.0
1982-05-19,0.995555867814527,0.0,0.9671868628002827,1.0,0.9212705233673921,7.0,0.8768553210309085,17.0,0.8547548511327462,20.0,0.6868978197224331,103.0
1982-05-20,1.0044441321854731,1.0,0.9912286087129307,1.0,0.9338848870568395,8.0,0.8859843322323085,18.0,0.8662687241605914,21.0,0.6953674623325418,104.0
1982-05-21,1.0044050381204543,2.0,1.0052907068976589,2.0,0.9454975447878011,9.0,0.8948475754408438,19.0,0.877565059204898,22.0,0.7041205646115145,104.0
1982-05-24,1.0043665102719075,2.0,1.0141084339894233,3.0,0.9568137249705511,10.0,0.9032873992173476,20.0,0.8886284607312265,23.0,0.7129210237314039,105.0
1982-05-25,1.0,1.0,1.0105441292552189,3.0,0.9610023481510407,9.0,0.9029918881726374,20.0,0.892129985673679,22.0,0.7155826899721757,104.0
1982-05-26,0.9956334897280926,0.0,0.998248831273986,3.0,0.9556885738277218,9.0,0.8963132431724334,19.0,0.8878714095971416,22.0,0.7120367462732711,104.0
1982-05-27,0.9911510029270982,0.0,0.9824572646839894,2.0,0.9408008857332558,9.0,0.8836290115356356,18.0,0.8759775976269941,22.0,0.7020010667018467,104.0
1982-05-28,1.0,0.0,0.9859164034044605,1.0,0.9426861367964225,9.0,0.8881544233277459,17.0,0.8798003924603832,21.0,0.7044737734038115,104.0
1982-06-01,0.9909915718178679,0.0,0.9769108929769027,0.0,0.9288315609432991,8.0,0.87678590183343,17.0,0.868095541123013,21.0,0.6944631438264633,103.0
1982-06-02,1.009008428182132,1.0,1.0,1.0,0.9495360650400909,8.0,0.8958505152999768,18.0,0.8877702843929167,22.0,0.709615650843822,104.0
1982-06-03,0.9818193646882242,1.0,0.9747308740687949,1.0,0.9223289003030714,7.0,0.8673266631644065,18.0,0.8599613167786436,22.0,0.6866405055192768,104.0
1982-06-04,0.9859164393769035,0.0,0.959783252508221,1.0,0.9036924860401302,7.0,0.846777696255066,18.0,0.8390444029622458,22.0,0.6700220882397505,103.0
1982-06-07,1.0,0.0,0.9722240628485429,1.0,0.9122920810912676,6.0,0.8507800220888782,17.0,0.8418205878323454,22.0,0.6725455438829535,102.0
1982-06-08,0.9952156386684944,0.0,0.9737845282739499,1.0,0.9134301209763172,5.0,0.8471107693553727,16.0,0.8367854682761815,21.0,0.6688655126582631,101.0
1982-06-09,0.99029193668886,0.0,0.9732842671750113,0.0,0.9057142549063598,5.0,0.8354999397749914,16.0,0.8236398742293326,21.0,0.6586808702154674,101.0
1982-06-10,1.0048777082056066,1.0,0.9922934022620905,1.0,0.9227865391635877,6.0,0.8493430623855275,16.0,0.8346024823888779,22.0,0.6678291069962579,102.0
1982-06-11,1.0190463208450637,2.0,1.0268695556542715,2.0,0.9643799966017452,7.0,0.8876621547177527,17.0,0.8686877947662589,23.0,0.6964174574721634,103.0
1982-06-14,1.0,1.0,1.0229429808891077,2.0,0.9706282735453403,6.0,0.8930643044557347,17.0,0.8702577456697737,23.0,0.6990198305565618,103.0
1982-06-15,1.0,0.0,1.0171091022155405,2.0,0.974838964893177,6.0,0.8983754503276952,17.0,0.8716079413239682,23.0,0.7016233234997165,103.0
1982-06-16,1.0,0.0,1.00753244907295,2.0,0.9782339126786954,6.0,0.9034322266330315,17.0,0.8722846111047059,23.0,0.7041165303638899,103.0
1982-06-17,0.9905666746481121,0.0,0.984991626757658,1.0,0.9633051700676558,6.0,0.8920385810423143,16.0,0.8578683271409839,22.0,0.6932921896384451,103.0
1982-06-18,0.9903852770281893,0.0,0.9735367617474537,0.0,0.9486876012791462,6.0,0.8806597287326908,16.0,0.8448158707173529,21.0,0.6825029290022692,102.0
1982-06-21,1.0,0.0,0.9809536791549363,0.0,0.9528665623649052,5.0,0.8845990104294403,16.0,0.8492383218460062,20.0,0.6848262635326504,102.0
1982-06-22,1.0190463208450637,1.0,1.0190463208450637,1.0,0.9929302146708298,5.0,0.9225816060276912,16.0,0.8861592348724269,21.0,0.7138687026811432,102.0
1982-06-23,1.0138239729417928,2.0,1.0416638429828136,2.0,1.0230276996980592,5.0,0.9520380308399091,16.0,0.9137659953355404,22.0,0.7362992275141367,103.0
1982-06-24,1.0,1.0,1.031892793139977,2.0,1.0252979129561597,5.0,0.9563490480321445,15.0,0.9164244433146385,22.0,0.7385733398555273,103.0
1982-06-25,0.9814827085656952,0.0,0.9888067174292293,2.0,0.9915373148712081,5.0,0.925935500864741,15.0,0.8859137943800218,22.0,0.7136729114772418,103.0
1982-06-28,0.9952609849888321,0.0,0.9758380383181865,2.0,0.9852556818471633,5.0,0.9207195966376152,15.0,0.8808285283154196,21.0,0.7088687237148888,103.0
1982-06-29,0.9855082484540387,0.0,0.9568509269282665,1.0,0.9614029626932717,5.0,0.8981887737513552,15.0,0.8594401764338423,20.0,0.6905560862077511,103.0
1982-06-30,1.0,0.0,0.9714305187324044,0.0,0.9648672433432587,5.0,0.9016622054622936,15.0,0.8632501212147811,20.0,0.6923748039217116,103.0
1982-07-01,0.9950742389441514,0.0,0.9786836488128693,0.0,0.9601656798714677,4.0,0.8964548085796864,15.0,0.8595214428283156,19.0,0.6874538324150571,102.0
1982-07-02,0.974611821145537,0.0,0.9486059097028161,0.0,0.9176042111855469,4.0,0.8568164295279472,14.0,0.8220668054488525,19.0,0.6554281249128657,101.0
1982-07-06,0.9787246191298182,0.0,0.9330563658148636,0.0,0.8846075709070426,4.0,0.8257238372452589,14.0,0.7932068032737922,19.0,0.6298574833709261,101.0
1982-07-07,1.0,0.0,0.952376542702666,0.0,0.8899049976386744,4.0,0.8296019565081147,14.0,0.798561921326346,19.0,0.6313443807499417,101.0
1982-07-08,0.9777791030375101,0.0,0.938166270632109,0.0,0.8575359514120313,4.0,0.7978812974556438,14.0,0.7692491986797048,19.0,0.6054585049632812,100.0
1982-07-09,1.016758771455299,1.0,0.9912859125700175,1.0,0.8913184396158355,5.0,0.8293097166261558,14.0,0.8009174425894834,19.0,0.6278083999295931,100.0
1982-07-12,1.010868931083545,2.0,1.0197356805518247,2.0,0.9151757262467297,5.0,0.852227562321543,14.0,0.8238131887973903,20.0,0.6434166756626951,100.0
1982-07-13,1.0312572798284343,2.0,1.0691256543138528,3.0,0.9778992566243675,5.0,0.9119238522520859,14.0,0.8805658056429858,21.0,0.6868572075983931,100.0
1982-07-14,1.0050247642072359,2.0,1.061578544833731,4.0,0.991039162719265,6.0,0.9253963059317074,15.0,0.8931164527069385,21.0,0.6958609313950798,100.0
1982-07-15,1.009900288567565,2.0,1.0515503468000442,5.0,1.0132492366153245,7.0,0.9486581032914448,15.0,0.9147381119950562,21.0,0.7115795153151451,101.0
1982-07-16,1.0192294459436213,2.0,1.0599994990560035,5.0,1.0534800149885868,8.0,0.9904637303846735,15.0,0.9545481506473815,21.0,0.741261529432177,102.0
1982-07-19,1.004694520207699,2.0,1.040853186971905,5.0,1.0624123050103125,9.0,1.003911157262665,16.0,0.967008313408488,22.0,0.7498061127917124,103.0
1982-07-20,1.0316721568124714,2.0,1.0774994834538856,5.0,1.1260551002937922,10.0,1.0716778165848666,17.0,1.0320430351556436,23.0,0.8004710672614859,103.0
1982-07-21,1.0,1.0,1.0497204802855127,4.0,1.1202592195073156,10.0,1.073148937989471,17.0,1.0336768481789353,23.0,0.802228570476164,102.0
1982-07-22,1.0043665102719075,1.0,1.0341704150438682,4.0,1.1258708793713443,10.0,1.0840499792305036,17.0,1.0439454913182198,24.0,0.8112060763439215,102.0
1982-07-23,0.9912286203220055,1.0,1.0035521366053481,3.0,1.104746737212586,9.0,1.066035473367428,17.0,1.0272711683712843,24.0,0.7989023684797977,102.0
1982-07-26,0.9773770603717195,0.0,0.9574495308801092,2.0,1.0568512652827315,9.0,1.020272393153169,17.0,0.9843765392227468,23.0,0.7653297459760675,102.0
1982-07-27,1.0,0.0,0.9677440271936723,1.0,1.0558672963708131,9.0,1.021277322379892,17.0,0.9863742745235821,23.0,0.7672653557457784,101.0
1982-07-28,0.9763049249441607,0.0,0.9415029357198546,1.0,1.0079262080778464,9.0,0.9757290003992144,17.0,0.9426248264622489,23.0,0.7337687560477619,100.0
1982-07-29,1.0190463208450637,1.0,0.9925793546717392,1.0,1.0446325059792252,10.0,1.0148203576841635,17.0,0.9806535192106383,24.0,0.7642444103323195,101.0
1982-07-30,1.004650853159419,2.0,1.0112352021683073,2.0,1.0514620154560224,11.0,1.025519736864773,17.0,0.9912598408310147,24.0,0.7734414180391481,101.0
1982-08-02,1.0136977348643734,2.0,1.0335173195741438,3.0,1.0756807511488324,12.0,1.054839142013873,17.0,1.0204282069390025,24.0,0.7971165369899339,101.0
1982-08-03,0.9674440278840672,1.0,0.9756113934811941,3.0,1.0041417811560398,12.0,0.9904789517863637,17.0,0.9591602429923792,23.0,0.7489594995832967,101.0
1982-08-04,0.9951694161513462,0.0,0.9662311602047303,3.0,0.9894824681998323,12.0,0.9831012869629683,17.0,0.95286731616464,23.0,0.7438798324685706,101.0
