Date,Close_Ratio_1,Trend_1,Close_Ratio_6,Trend_6,Close_Ratio_50,Trend_50
2011-10-31,1.0,0.0,1.006393872635835,3.0,0.7850008809352582,16.0
2011-11-07,1.0,0.0,0.943881469207877,2.0,0.7540886985005728,16.0
2011-11-14,1.0,0.0,0.9111796013208535,1.0,0.7326007382668653,15.0
2011-11-21,1.0,0.0,0.878364752922716,0.0,0.6936345234703158,14.0
2011-11-28,1.0,0.0,0.9397218042161627,0.0,0.7320412721649836,13.0
2011-12-05,1.0,0.0,0.9718924420160983,0.0,0.7344718926213794,12.0
2011-12-12,1.0,0.0,0.9511446552643301,0.0,0.7079614760771975,11.0
2011-12-19,1.0,1.0,0.9832134262584639,1.0,0.7297347291167765,11.0
2011-12-26,1.0,1.0,0.9832646311056842,2.0,0.7308771378720121,12.0
2012-01-02,1.0,1.0,1.08909479654087,3.0,0.8350517717003608,13.0
2012-01-09,1.0,1.0,1.127320581057352,4.0,0.8929753389118174,14.0
2012-01-16,1.0,1.0,1.1267182362843469,5.0,0.9269764945191475,15.0
2012-01-23,1.0,1.0,1.064579560238596,6.0,0.9117847601088106,16.0
2012-01-30,1.0,1.0,1.0982311332045693,6.0,0.987134825250686,17.0
2012-02-06,1.0,0.0,1.0319708471298559,5.0,0.9671473259651195,17.0
2012-02-13,1.0,1.0,1.0744039726118833,5.0,1.0409210647275862,18.0
2012-02-20,1.0,0.0,1.0126893510587753,4.0,0.997016961613315,18.0
2012-02-27,1.0,0.0,1.017894957292506,3.0,1.0157450295392267,17.0
2012-03-05,1.0,0.0,0.9781114998666883,2.0,0.9883115619552927,17.0
2012-03-12,1.0,1.0,0.9800063688752285,2.0,0.9916156501715261,18.0
2012-03-19,1.0,0.0,0.9667136043892802,2.0,0.9809347083984403,18.0
2012-03-26,1.0,0.0,0.9959231024871256,1.0,1.0032306535017375,17.0
2012-04-02,1.0,0.0,0.9712272222291496,1.0,0.9750595131733837,16.0
2012-04-09,1.0,0.0,0.9480812404396713,1.0,0.9415003514147303,15.0
2012-04-16,1.0,0.0,0.9528936994806108,1.0,0.939767296815026,15.0
2012-04-23,1.0,0.0,0.9632915163368329,0.0,0.9426403746514439,15.0
2012-04-30,1.0,0.0,0.9332869819972827,0.0,0.90214402148127,15.0
2012-05-07,1.0,1.0,0.9421841516101732,1.0,0.8943162071852852,16.0
2012-05-14,1.0,1.0,0.9311936740261132,2.0,0.8665766602476295,17.0
2012-05-21,1.0,1.0,0.9965213581185974,3.0,0.9229706314896544,17.0
2012-05-28,1.0,0.0,0.9890653013334368,3.0,0.9105200042262295,16.0
2012-06-04,1.0,0.0,1.0019690586567191,3.0,0.9181531622925339,15.0
2012-06-11,1.0,0.0,0.9925429809084154,3.0,0.9119586397899034,15.0
2012-06-18,1.0,0.0,0.9506229953365458,2.0,0.8721718022238729,15.0
2012-06-25,1.0,0.0,0.9203484471969979,1.0,0.8420728650795729,15.0
2012-07-02,1.0,0.0,0.9638535026490089,0.0,0.8745790457214838,15.0
2012-07-09,1.0,0.0,0.949048742153234,0.0,0.8507723171450366,15.0
2012-07-16,1.0,1.0,0.9572311767363383,1.0,0.8445887196498364,16.0
2012-07-23,1.0,1.0,0.989436617860257,2.0,0.8626890253351522,17.0
2012-07-30,1.0,1.0,1.012803270357412,3.0,0.8805540260401159,18.0
2012-08-06,1.0,1.0,1.0309520042070806,4.0,0.9043757315699955,19.0
2012-08-13,1.0,1.0,1.0892444528823941,5.0,0.9691509705037161,20.0
2012-08-20,1.0,1.0,1.034853409388703,6.0,0.9330807574327974,21.0
2012-08-27,1.0,1.0,1.0265245563832586,6.0,0.941615441249958,22.0
2012-09-03,1.0,1.0,1.0912911597963397,6.0,1.0285548569090552,23.0
2012-09-10,1.0,0.0,1.0923900300749416,5.0,1.0587533191529135,22.0
2012-09-17,1.0,1.0,1.0873218487949061,5.0,1.085044716168664,22.0
2012-09-24,1.0,0.0,0.9920779115387814,4.0,0.9965831355142885,21.0
2012-10-01,1.0,1.0,1.053749708852772,4.0,1.0859569585791247,22.0
2012-10-08,1.0,0.0,1.016216243795268,3.0,1.0720803080783012,22.0
2012-10-15,1.0,1.0,1.0138812698270643,3.0,1.0777335598392719,23.0
2012-10-22,1.0,1.0,0.9655744799336929,4.0,1.019630538457352,24.0
2012-10-29,1.0,1.0,1.0624099132993834,4.0,1.1255128186529526,25.0
2012-11-05,1.0,0.0,1.0155468636866405,4.0,1.088317138223684,25.0
2012-11-12,1.0,1.0,0.9735356064895527,4.0,1.0342853759594437,26.0
2012-11-19,1.0,1.0,1.0236870081213085,5.0,1.089427193040727,27.0
2012-11-26,1.0,0.0,1.0417980125619348,4.0,1.112869336142536,27.0
2012-12-03,1.0,1.0,1.0011923834879557,4.0,1.0788470749486796,27.0
2012-12-10,1.0,1.0,0.9858459272612011,4.0,1.0501028525115688,27.0
2012-12-17,1.0,1.0,1.077995519825444,5.0,1.1613769673780303,27.0
2012-12-24,1.0,1.0,1.070742040629606,5.0,1.1803348252326733,27.0
2012-12-31,1.0,1.0,1.1148030773220332,5.0,1.2603304210945168,27.0
2013-01-07,1.0,0.0,1.1027301953501847,5.0,1.2749874183637049,26.0
2013-01-14,1.0,0.0,1.0378071917994285,4.0,1.2264388238582484,25.0
2013-01-21,1.0,0.0,1.0039138740871947,3.0,1.2140118560753255,25.0
2013-01-28,1.0,0.0,0.9680966748585027,2.0,1.175611380015887,24.0
2013-02-04,1.0,0.0,0.9778107171646035,1.0,1.189821735140522,24.0
2013-02-11,1.0,0.0,0.9616072999223395,0.0,1.1548285668724463,24.0
2013-02-18,1.0,1.0,0.9570487333071785,1.0,1.1263919082213514,25.0
2013-02-25,1.0,1.0,0.9724223902576417,2.0,1.1290081214978414,25.0
2013-03-04,1.0,1.0,1.0070734942293156,3.0,1.1590651248851698,26.0
2013-03-11,1.0,0.0,1.0143832903181595,3.0,1.165288324975572,26.0
2013-03-18,1.0,0.0,1.016875848819406,3.0,1.1624266450593932,26.0
2013-03-25,1.0,1.0,1.0021012210249067,4.0,1.1421673899369,27.0
2013-04-01,1.0,1.0,0.9888609718849519,4.0,1.1262256835686872,28.0
2013-04-08,1.0,1.0,1.0491764902046572,4.0,1.2061537736468504,29.0
2013-04-15,1.0,1.0,1.0255658421974885,4.0,1.1804869149011399,30.0
2013-04-22,1.0,1.0,1.0588439511704182,5.0,1.226712565693777,30.0
2013-04-29,1.0,1.0,1.0899212938859109,6.0,1.2798225941898138,30.0
2013-05-06,1.0,1.0,1.045532699329701,6.0,1.243804727989345,30.0
2013-05-13,1.0,1.0,1.0768486765129806,6.0,1.3111331823006906,31.0
2013-05-20,1.0,1.0,1.040958505833823,6.0,1.2786997062324874,32.0
2013-05-27,1.0,1.0,1.0470648894459158,6.0,1.3060333955981969,33.0
2013-06-03,1.0,0.0,1.0576158567485827,5.0,1.3351170012203208,33.0
2013-06-10,1.0,0.0,1.0239896940137891,4.0,1.2925575563810403,33.0
2013-06-17,1.0,1.0,0.958108170338123,4.0,1.2033563623892398,34.0
2013-06-24,1.0,1.0,0.9913690959943218,4.0,1.2318514144055277,35.0
2013-07-01,1.0,1.0,1.0227138218017604,4.0,1.2677899503210128,35.0
2013-07-08,1.0,1.0,1.0606576140892476,4.0,1.3149624489333922,35.0
2013-07-15,1.0,1.0,1.0586534381666333,5.0,1.3069025811880626,35.0
2013-07-22,1.0,0.0,1.048363225489325,5.0,1.294140836403658,34.0
2013-07-29,1.0,0.0,1.0330366895630267,4.0,1.2904149875251651,33.0
2013-08-05,1.0,0.0,0.9944782028808794,3.0,1.2450312994454225,32.0
2013-08-12,1.0,0.0,0.9504676954484808,2.0,1.177736099249078,31.0
2013-08-19,1.0,1.0,0.975288635813762,2.0,1.191487674180615,31.0
2013-08-26,1.0,1.0,0.9592794495840771,2.0,1.150410873820547,32.0
2013-09-02,1.0,1.0,1.0200338694300786,3.0,1.2110066411541707,32.0
2013-09-09,1.0,1.0,1.0217709584144148,4.0,1.1973145511181786,33.0
2013-09-16,1.0,0.0,1.0396123524041447,4.0,1.213189329178226,32.0
2013-09-23,1.0,0.0,1.0171055073754338,4.0,1.1886941293367015,32.0
2013-09-30,1.0,0.0,0.9953994068047538,3.0,1.1583838636806127,31.0
2013-10-07,1.0,0.0,0.979857655012255,2.0,1.138112387624038,30.0
2013-10-14,1.0,1.0,0.9960221812117762,2.0,1.1480317870092458,30.0
2013-10-21,1.0,1.0,0.9898484279824039,2.0,1.130803353739121,31.0
2013-10-28,1.0,1.0,1.037218546141585,3.0,1.1778603632710345,31.0
2013-11-04,1.0,1.0,1.0156062475716707,4.0,1.1465924315022327,31.0
2013-11-11,1.0,1.0,1.0590485097680478,5.0,1.2028866919174106,32.0
2013-11-18,1.0,1.0,1.0173478398514013,6.0,1.1585734119364204,32.0
2013-11-25,1.0,1.0,1.03385681710262,6.0,1.1821622455320564,32.0
2013-12-02,1.0,1.0,1.0508828891091864,6.0,1.216572220551255,32.0
2013-12-09,1.0,1.0,1.0355172650567417,6.0,1.203747155510126,32.0
2013-12-16,1.0,0.0,1.0406635135839248,5.0,1.2241156330987049,31.0
2013-12-23,1.0,0.0,1.0299370723700374,4.0,1.2149449095598923,31.0
2013-12-30,1.0,0.0,0.9874396919189293,3.0,1.1671602259716538,31.0
2014-01-06,1.0,0.0,0.9935467642848769,2.0,1.1731433918028946,31.0
2014-01-13,1.0,0.0,0.9643169113979413,1.0,1.1243613145258837,31.0
2014-01-20,1.0,0.0,0.9325625077655072,0.0,1.067666262334353,31.0
2014-01-27,1.0,0.0,0.9329024421377988,0.0,1.0409033996211536,31.0
2014-02-03,1.0,1.0,0.9535252288448998,1.0,1.0363869272807216,31.0
2014-02-10,1.0,1.0,0.9646690624762275,2.0,1.0266442218334926,31.0
2014-02-17,1.0,1.0,0.9994551422191381,3.0,1.0426020041493336,31.0
2014-02-24,1.0,0.0,0.9969705322959397,3.0,1.024027900794131,31.0
