Date,Close_Ratio_1,Trend_1,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_21,Trend_21,Close_Ratio_63,Trend_63
2004-11-17,1.0,0.0,0.999884089197718,0.0,0.9637625012854346,2.0,0.9680470525660608,9.0,1.2372911521717966,38.0
2004-11-18,1.0,0.0,0.9854135237171346,0.0,0.9525272003686147,1.0,0.9334646084754662,9.0,1.1936651971733898,37.0
2004-11-19,1.0,1.0,1.0055201906974969,1.0,0.9771009171767006,2.0,0.9388408890957354,9.0,1.1987826660379695,37.0
2004-11-22,1.0,0.0,0.9871450473481971,1.0,0.9745242808868744,1.0,0.9167832268194839,8.0,1.1605018807598935,37.0
2004-11-23,1.0,1.0,1.0072755754573597,1.0,0.9947034937074914,2.0,0.935137019656483,8.0,1.1694849837532348,37.0
2004-11-24,1.0,1.0,1.021152270652769,2.0,1.0349156874456082,3.0,0.9773814950746352,9.0,1.2110573603146306,37.0
2004-11-26,1.0,1.0,1.0130735634792407,2.0,1.0476307638172975,4.0,1.0050369552831835,9.0,1.2332075254293295,38.0
2004-11-29,1.0,1.0,1.004605492288707,2.0,1.0431310897603263,4.0,1.0176630296368736,9.0,1.2339764529506503,39.0
2004-11-30,1.0,1.0,1.0025617871557095,2.0,1.028484274078446,5.0,1.0252670114365388,10.0,1.2297239121858738,39.0
2004-12-01,1.0,0.0,0.9944190017360285,1.0,1.0029650665506398,4.0,1.0182766034037696,9.0,1.205764861724781,39.0
2004-12-02,1.0,0.0,0.9984416470582845,0.0,0.9946993901176734,3.0,1.0193568765333854,9.0,1.1921373068115406,38.0
2004-12-03,1.0,1.0,1.0027793207215219,1.0,0.9991249367596944,3.0,1.0281741733059029,10.0,1.1887029438719647,39.0
2004-12-06,1.0,0.0,0.9884773196493263,1.0,0.9815372472816798,2.0,1.007048012114991,10.0,1.1526143542246714,38.0
2004-12-07,1.0,0.0,0.9860232620419784,0.0,0.9658245275236562,1.0,0.9787317757292746,10.0,1.112854888880472,37.0
2004-12-08,1.0,0.0,0.9957528999531988,0.0,0.9685469711847674,1.0,0.971131916797948,9.0,1.0958012503158805,36.0
2004-12-09,1.0,1.0,1.0100463056395206,1.0,0.9949743469408993,2.0,0.9895691072052171,10.0,1.1103050167040553,36.0
2004-12-10,1.0,0.0,0.9948417629292551,1.0,0.9947495208152223,1.0,0.9784050973790938,10.0,1.0917920838704607,35.0
2004-12-13,1.0,0.0,0.996492232264367,0.0,0.9945269898321201,1.0,0.9748912500818513,9.0,1.077743882704445,34.0
2004-12-14,1.0,1.0,1.0236009000563975,1.0,1.0338463827420306,2.0,1.0229423422180364,10.0,1.1223328820018845,34.0
2004-12-15,1.0,1.0,1.0030406480591803,2.0,1.0284896571657698,3.0,1.0306121639445367,10.0,1.1218186393833676,34.0
2004-12-16,1.0,0.0,0.9907087866618307,1.0,1.0060544492005896,2.0,1.0105530459121148,10.0,1.0947690275081865,33.0
2004-12-17,1.0,1.0,1.010124797562845,1.0,1.016861082541615,3.0,1.0290985079456652,11.0,1.1105243635907123,33.0
2004-12-20,1.0,1.0,1.0135305351947506,2.0,1.0278431786128939,4.0,1.0523233178110687,12.0,1.1335344132236989,34.0
2004-12-21,1.0,0.0,0.9965561672329553,1.0,1.0150812775359797,3.0,1.0410540373378687,11.0,1.11864255986693,33.0
2004-12-22,1.0,1.0,1.0068910020363881,1.0,1.0218074505096555,3.0,1.0494987304301657,12.0,1.1270353573368077,33.0
2004-12-23,1.0,1.0,1.0042756948560532,2.0,1.017821288706723,4.0,1.0527564619922194,12.0,1.1293326719123125,34.0
2004-12-27,1.0,1.0,1.0105579415020833,2.0,1.0263884031492556,4.0,1.0703261903611825,12.0,1.1453861522493591,35.0
2004-12-28,1.0,1.0,1.0022097327482056,2.0,1.0224693423315396,4.0,1.0712630528234988,12.0,1.1433215043285554,35.0
2004-12-29,1.0,1.0,1.0003630327697017,2.0,1.0133751540316154,5.0,1.0686897106511273,12.0,1.1375312419911918,35.0
2004-12-30,1.0,1.0,1.0120358415541113,2.0,1.0258860255256173,5.0,1.0902356267694764,12.0,1.1578772100102244,36.0
2004-12-31,1.0,0.0,0.9876789793504066,1.0,0.995857274939213,4.0,1.0601234538261977,12.0,1.1234007522498533,35.0
2005-01-03,1.0,1.0,1.0250821951228957,1.0,1.0355449984813274,4.0,1.1079097229813573,13.0,1.17386029323249,35.0
2005-01-04,1.0,0.0,0.9793307890240924,1.0,0.9918408421899925,3.0,1.0591511974896561,12.0,1.1205361853860505,34.0
2005-01-05,1.0,0.0,0.9974485533924372,0.0,0.986178934655215,2.0,1.049075754521796,12.0,1.1091094120581617,34.0
2005-01-06,1.0,0.0,0.9870177350859495,0.0,0.9698475369990288,1.0,1.0176882550932524,12.0,1.0758166178826047,33.0
2005-01-07,1.0,1.0,1.013859832230119,1.0,0.9960230968161736,2.0,1.0399147321215938,13.0,1.1004637653198157,34.0
2005-01-10,1.0,1.0,1.003111261899708,2.0,1.0101815777593608,2.0,1.0406557069626043,13.0,1.1013978796524044,35.0
2005-01-11,1.0,0.0,0.9960885323655546,1.0,1.0033073920422548,2.0,1.026836039415094,13.0,1.0873441822142875,34.0
