Date,Close_Ratio_5,Trend_5,Close_Ratio_21,Trend_21,Close_Ratio_63,Trend_63,Close_Ratio_250,Trend_250
2017-02-27,1.0216591341392376,3.0,1.0919687861869398,10.0,1.156649470890752,36.0,1.8874305728817729,137.0
2017-03-06,1.0218370412005282,4.0,1.100314428858677,11.0,1.1650437152992845,36.0,1.8985529673752501,138.0
2017-03-13,1.0210727586011268,4.0,1.1053962740545955,11.0,1.1683809869847586,37.0,1.901252300304125,139.0
2017-03-20,1.0146331520773846,5.0,1.105582402355947,12.0,1.165908173748493,38.0,1.896371633459055,140.0
2017-03-27,1.0172732756091751,5.0,1.1101828037575832,13.0,1.1728330626016141,39.0,1.907924330351964,140.0
2017-04-03,1.0029923142491348,4.0,1.0914185507506498,13.0,1.1558578418431673,38.0,1.8799853938843636,139.0
2017-04-10,0.9922408926600228,3.0,1.071791063289129,13.0,1.140405874033097,37.0,1.8507178705560536,139.0
2017-04-17,1.017217905121028,3.0,1.0954320231735362,13.0,1.169488317088394,38.0,1.8964020758060918,139.0
2017-04-24,1.0490120874155717,3.0,1.1312099688050057,14.0,1.2153901317482663,39.0,1.9706820269074528,140.0
2017-05-01,1.0370820764609554,2.0,1.1188760098717871,13.0,1.2082242939370973,38.0,1.9580714897006226,140.0
2017-05-08,1.0241998252877071,3.0,1.1075820575410462,13.0,1.2024384665992536,38.0,1.9463963778172393,141.0
2017-05-15,0.9969564617363506,3.0,1.0791994569589565,13.0,1.1783465966580098,37.0,1.9044820780870053,141.0
2017-05-22,1.0128360667941643,3.0,1.094775517307926,14.0,1.2042391714590113,37.0,1.9438006793147424,141.0
2017-05-29,1.018134327303074,3.0,1.0941031750504109,14.0,1.2095472195916652,37.0,1.9493051337438891,142.0
2017-06-05,0.9923978342573201,3.0,1.0579131812860423,13.0,1.1726151432376675,36.0,1.8859552600239962,141.0
2017-06-12,0.9988859853758946,3.0,1.0568685235362012,14.0,1.1757086198572522,36.0,1.8864540920511852,142.0
2017-06-19,1.0187898534478605,4.0,1.0796921044489765,14.0,1.203657079664279,37.0,1.9287822943495505,142.0
2017-06-26,0.9934201467859748,3.0,1.0442901968772331,14.0,1.165971592903207,37.0,1.865936291194336,141.0
2017-07-03,0.9993005440307069,3.0,1.04155423881685,14.0,1.1636926227487534,37.0,1.8597998158153426,141.0
2017-07-10,1.041335763243987,4.0,1.090775382267025,15.0,1.2229157792395824,37.0,1.9512972382197258,142.0
2017-07-17,1.0514905728691826,4.0,1.1107311377251945,15.0,1.25019334452288,37.0,1.9917523650587388,143.0
2017-07-24,1.0787968979108782,4.0,1.1518350243640894,15.0,1.30289385921405,37.0,2.07353476033023,144.0
2017-07-31,1.0369111364461416,4.0,1.121931369274202,14.0,1.27352962255206,37.0,2.02483853793623,144.0
2017-08-07,1.007009791441943,3.0,1.1019437299414705,13.0,1.254685071193354,36.0,1.9925504845089719,143.0
2017-08-14,0.9941329802240844,2.0,1.0883534103346955,12.0,1.2424787111864617,36.0,1.970941115027473,143.0
2017-08-21,0.9854482056801144,1.0,1.0732037505278953,11.0,1.2272037872029098,36.0,1.9446364128396785,143.0
2017-08-28,1.0197403626940569,1.0,1.0994302836527845,12.0,1.2605510910758133,37.0,1.9974130052614745,143.0
2017-09-04,1.0118018543732683,1.0,1.082196836179374,12.0,1.2441904974613152,37.0,1.9715323989799607,142.0
2017-09-11,1.0116226810203197,2.0,1.0774832193871697,12.0,1.2409761296849482,37.0,1.966459734725871,142.0
2017-09-18,1.0014445197225945,2.0,1.0641235835278637,11.0,1.225526538079585,36.0,1.9411317511121107,142.0
2017-09-25,0.9980490952908021,3.0,1.0596870477414675,12.0,1.2203795892754858,37.0,1.9322146836130796,143.0
2017-10-02,1.0057461176099578,3.0,1.061257698769764,12.0,1.2229900194274683,37.0,1.9348189224879737,144.0
2017-10-09,1.0112686998858582,4.0,1.0625557291814909,13.0,1.2268261651573351,37.0,1.9389024311842025,145.0
2017-10-16,1.014541483254259,4.0,1.0630650190422877,13.0,1.228719517287456,37.0,1.9400773101814788,145.0
2017-10-23,1.022651520679484,5.0,1.0731486189861312,13.0,1.2417479882939757,38.0,1.9595289760403942,145.0
2017-10-30,1.0191967995952453,5.0,1.070406637092042,14.0,1.2413929706270255,39.0,1.9581070842811845,146.0
2017-11-06,1.0094120030765452,4.0,1.0592595084768825,13.0,1.2309486661303497,38.0,1.9405918260344,145.0
2017-11-13,1.0064774351932597,4.0,1.0553267491863803,13.0,1.2276183102169966,38.0,1.933907471653603,146.0
2017-11-20,1.0187951319795767,4.0,1.0680768947384893,14.0,1.2459899337290874,38.0,1.961671515860697,147.0
2017-11-27,0.9790217844439184,3.0,1.0165064117483198,13.0,1.1877206948580536,37.0,1.8674792233905644,147.0
2017-12-04,1.0007379613958476,3.0,1.0337089780313544,13.0,1.2075388466222985,38.0,1.8967844112701473,148.0
2017-12-11,1.0054013858820832,4.0,1.0360360684438141,13.0,1.2087800918352518,38.0,1.8970340743510103,148.0
2017-12-18,0.9907633017060322,3.0,1.017577616621727,12.0,1.1827162807747524,37.0,1.8540063816806323,147.0
2017-12-25,0.9936482545480967,2.0,1.011436374411507,12.0,1.1717465391185504,37.0,1.8347605791647124,147.0
2018-01-01,1.0384132623263451,3.0,1.0655310651144219,13.0,1.2336164310692836,37.0,1.9298595607453461,148.0
2018-01-08,0.9964335466731513,2.0,1.0195642407640308,13.0,1.1782951174124663,37.0,1.840906690886036,148.0
2018-01-15,1.0058590146947268,2.0,1.0263191590632075,14.0,1.1834372028138156,38.0,1.848930411287486,148.0
2018-01-22,1.0394214238226365,3.0,1.070439769310904,14.0,1.231239542813285,39.0,1.924992565229395,148.0
2018-01-29,1.0254475697961858,4.0,1.0664865967438635,15.0,1.2238317399300673,40.0,1.915058663113176,149.0
2018-02-05,0.9601984785703405,3.0,0.9858900050237295,14.0,1.1262859285871678,39.0,1.7618590166131634,148.0
2018-02-12,0.9691379716279305,4.0,0.9910858302520519,15.0,1.127190342137761,40.0,1.763843834651692,148.0
2018-02-19,0.9993565963755251,4.0,1.020848768159578,15.0,1.157450441098445,40.0,1.8115318301232863,149.0
2018-02-26,0.9772480655542686,3.0,0.9825556647668854,14.0,1.1090218020609222,39.0,1.7352936789986142,149.0
2018-03-05,1.0306473261315456,3.0,1.0273270173272102,14.0,1.1552600553339454,40.0,1.8084501085409759,150.0
2018-03-12,1.019678490268388,3.0,1.0238168449818206,13.0,1.1464376752858334,40.0,1.7958102543761865,149.0
2018-03-19,0.8958319450908616,2.0,0.8859734579025792,12.0,0.9837732191078905,39.0,1.5383341368764385,149.0
2018-03-26,0.9224472186420223,2.0,0.8927171557267891,12.0,0.983212593509301,39.0,1.5341304294967886,149.0
2018-04-02,0.9283099111126409,2.0,0.883242936250914,12.0,0.9644350079748448,39.0,1.5016133485665908,148.0
2018-04-09,0.9958958717270794,2.0,0.9279661673908572,12.0,1.0061750684158828,39.0,1.5631954383051658,148.0
2018-04-16,1.0300057006373688,3.0,0.9420683596439567,12.0,1.0134659343504862,40.0,1.5714426037240274,149.0
2018-04-23,1.0566972566336155,4.0,0.9838843653691403,13.0,1.0540023044957654,40.0,1.6314186932156243,149.0
2018-04-30,1.0535075235824476,4.0,1.0016474560373987,13.0,1.0679052531175084,41.0,1.6504490813318737,150.0
2018-05-07,1.0771437707218896,5.0,1.0585709588137453,13.0,1.1251031839239194,41.0,1.737515938657668,150.0
2018-05-14,1.0307509672968582,4.0,1.0326459966905144,13.0,1.0944133251040267,40.0,1.6883910359544108,149.0
2018-05-21,1.0218945807376199,4.0,1.042933186414633,14.0,1.1029944673692391,40.0,1.6998923229714908,149.0
2018-05-28,1.0483792787495547,4.0,1.0919932875888416,14.0,1.1511924975798955,40.0,1.773039327351653,150.0
2018-06-04,1.0083397561181164,3.0,1.061697807046503,14.0,1.1170433091074092,39.0,1.7190097049711441,149.0
2018-06-11,1.0345574636860202,3.0,1.0953317262438582,14.0,1.151109813289163,39.0,1.770420503731741,149.0
2018-06-18,1.0446354651512006,4.0,1.1247561154206516,14.0,1.179023000817747,40.0,1.8133183322857465,149.0
2018-06-25,0.9965128268819853,3.0,1.0822268073817678,13.0,1.1299009536053084,40.0,1.7372547755805028,148.0
2018-07-02,1.032420910766627,3.0,1.123766695321,14.0,1.1752498997926206,40.0,1.806848616654728,148.0
2018-07-09,1.0340562355606524,4.0,1.1374097456230408,14.0,1.1926540905126637,40.0,1.8330370299935193,148.0
2018-07-16,1.0326102929510326,4.0,1.1438200603978688,14.0,1.201178103389382,41.0,1.845828910553666,149.0
2018-07-23,0.8835505568987703,3.0,0.9532843390122092,14.0,0.9984115005485911,40.0,1.5308912796190537,149.0
2018-07-30,0.9134160780873184,4.0,0.970914527222124,14.0,1.0121840051333577,41.0,1.5494852041582923,149.0
2018-08-06,0.9485471013359337,4.0,0.9856967313748443,15.0,1.0237013424187023,41.0,1.5641035596005393,150.0
