Date,Close_Ratio_1,Trend_1,Close_Ratio_5,Trend_5,Close_Ratio_21,Trend_21,Close_Ratio_63,Trend_63,Close_Ratio_250,Trend_250
2011-06-24,1.0,0.0,1.0133795107898567,2.0,0.9819209647208178,11.0,1.0203433511204467,32.0,1.1270173879156125,126.0
2011-06-27,1.0,0.0,0.9986909435681779,2.0,0.9813654301618013,10.0,1.0137653021616753,31.0,1.1218550623315968,126.0
2011-06-28,1.0,1.0,1.018035611715916,2.0,1.007062825897999,10.0,1.035219900329157,31.0,1.147257005732953,127.0
2011-06-29,1.0,1.0,1.0166020011533332,3.0,1.0167203521109445,10.0,1.0390670005708313,32.0,1.1528925673916146,128.0
2011-06-30,1.0,1.0,1.0362122625618915,3.0,1.045817497680605,11.0,1.0690593593793205,32.0,1.1846105767674373,129.0
2011-07-01,1.0,0.0,1.0217591270586674,3.0,1.0414055451962194,10.0,1.0635603986931637,32.0,1.177605091504552,129.0
2011-07-05,1.0,1.0,1.0139885524743633,4.0,1.0474839368566422,10.0,1.0659058678824291,33.0,1.1802370322476967,129.0
2011-07-06,1.0,0.0,1.0017988897454737,3.0,1.040550451371178,10.0,1.057933491906221,32.0,1.1707540211189167,129.0
2011-07-07,1.0,1.0,1.0182900617460444,3.0,1.0657368999465477,11.0,1.0840254433349588,33.0,1.199422917446643,130.0
2011-07-08,1.0,0.0,0.9889469164532219,2.0,1.0297869110205649,11.0,1.0495266311626705,32.0,1.1603088946672786,129.0
2011-07-11,1.0,0.0,0.9776535145018344,2.0,1.012086865888012,10.0,1.0316593818266648,32.0,1.1402192019070085,128.0
2011-07-12,1.0,0.0,0.9779891015138122,1.0,1.0051312259827685,9.0,1.0233948967127418,32.0,1.1314725403506498,127.0
2011-07-13,1.0,1.0,0.9965203455601042,2.0,1.0215365667632987,9.0,1.0380809732906684,33.0,1.1488736244823199,127.0
2011-07-14,1.0,0.0,0.9750672408819107,1.0,0.9864574331874493,8.0,0.9992074514387086,32.0,1.1065442455760983,126.0
2011-07-15,1.0,0.0,0.9825437983915588,1.0,0.9849498903648323,8.0,0.9967247052058307,31.0,1.1040534315185246,126.0
2011-07-18,1.0,0.0,0.9778781491505728,1.0,0.9712444389699206,8.0,0.983144986721459,30.0,1.088820023806159,126.0
2011-07-19,1.0,1.0,1.003598284673078,2.0,0.9924424200661282,9.0,1.0053266604041342,31.0,1.1139832102352913,126.0
2011-07-20,1.0,1.0,1.0320145364658069,2.0,1.016294885635096,10.0,1.0320794048915787,31.0,1.1445840115273866,126.0
2011-07-21,1.0,1.0,1.0243413647285455,3.0,1.0146462846162392,10.0,1.030702607596115,31.0,1.143568278583399,127.0
2011-07-22,1.0,1.0,1.0327928621107718,4.0,1.0318918244378539,11.0,1.0503647652505386,31.0,1.165454058658822,128.0
2011-07-25,1.0,0.0,0.9957359012878065,4.0,1.002395653036618,10.0,1.0204559058433602,31.0,1.132221338554045,127.0
2011-07-26,1.0,0.0,0.9778586344838404,3.0,0.9844465594650306,10.0,1.0022956989822451,30.0,1.111397115073703,127.0
2011-07-27,1.0,0.0,0.9724178008282613,2.0,0.9714965957895279,10.0,0.9890942921044182,29.0,1.0957680790333655,127.0
2011-07-28,1.0,1.0,0.9947735793825011,2.0,0.9900255657558367,10.0,1.007768182572832,29.0,1.1154969031141784,127.0
2011-07-29,1.0,0.0,1.0027051732599004,1.0,0.9902244296895062,9.0,1.0074420996532543,29.0,1.11439897739691,126.0
2011-08-01,1.0,1.0,1.0220247805984952,2.0,1.0119252401035552,9.0,1.0281294484583383,30.0,1.1367838947093944,127.0
2011-08-02,1.0,0.0,0.9758013796893629,2.0,0.9643416314213438,9.0,0.9767665073875461,30.0,1.0791056487003812,127.0
2011-08-03,1.0,0.0,0.9738630625357972,2.0,0.9625396195278454,8.0,0.9714834690854018,30.0,1.0722911788141638,127.0
2011-08-04,1.0,0.0,0.9083902075751111,1.0,0.882098333307108,8.0,0.8848264152905164,30.0,0.9749145441860388,126.0
2011-08-05,1.0,0.0,0.9160997996919021,1.0,0.8720470157521094,7.0,0.8680122729862418,29.0,0.954042272472886,126.0
2011-08-08,1.0,0.0,0.9294644768059964,0.0,0.8580613669533854,7.0,0.8485863506275784,28.0,0.9295872827421049,126.0
2011-08-09,1.0,1.0,1.0032831091305767,1.0,0.9148054091843163,8.0,0.901238359898594,28.0,0.9842707461512741,127.0
2011-08-10,1.0,0.0,0.980166223222556,1.0,0.8761647953834261,8.0,0.8582360382383738,28.0,0.9347599109758208,126.0
2011-08-11,1.0,1.0,1.0363756379090545,2.0,0.9360796196873081,8.0,0.9127978764043959,28.0,0.9918240897597637,126.0
2011-08-12,1.0,1.0,1.059775924679941,3.0,0.9756833456304487,9.0,0.9499119969584221,29.0,1.030261699211774,126.0
2011-08-15,1.0,0.0,1.0349590371220758,3.0,0.9750413099486847,9.0,0.9472246847455059,29.0,1.0259304488467986,126.0
2011-08-16,1.0,0.0,1.0214463896383323,2.0,0.9721532101321235,9.0,0.9424542861315305,29.0,1.0196794205280304,125.0
2011-08-17,1.0,0.0,0.9952222496384278,2.0,0.9656246192377357,8.0,0.9329828296057756,28.0,1.008070804462108,124.0
2011-08-18,1.0,0.0,0.9422821319666002,1.0,0.9141409542862132,7.0,0.8782580160401721,27.0,0.9461880098933937,123.0
2011-08-19,1.0,0.0,0.8940027412495839,0.0,0.8500482704443721,6.0,0.8099415670987293,27.0,0.8693240703543158,123.0
2011-08-22,1.0,0.0,0.9112419361505367,0.0,0.8480046410762466,5.0,0.7994737196922321,27.0,0.8554061294118106,122.0
2011-08-23,1.0,1.0,0.9786872999347627,1.0,0.8961416691508212,6.0,0.8380825839376471,28.0,0.8943193613468795,123.0
2011-08-24,1.0,1.0,1.0347666142436203,2.0,0.938865892075581,7.0,0.8738862691987839,28.0,0.9291609178336772,124.0
2011-08-25,1.0,0.0,1.0119101755599151,2.0,0.9167518716486068,7.0,0.8492063701569074,27.0,0.8991240524394866,123.0
2011-08-26,1.0,1.0,1.026206541289571,3.0,0.9493084689660856,7.0,0.8749590319671923,27.0,0.9226354834693173,124.0
2011-08-29,1.0,1.0,1.0436727124999594,4.0,0.9950715070725541,8.0,0.9139975053965124,27.0,0.9601021427219857,124.0
2011-08-30,1.0,0.0,1.0258225798706235,3.0,0.999787323618735,7.0,0.9131240375322921,27.0,0.9564632235999356,123.0
2011-08-31,1.0,1.0,1.0229902348985513,3.0,1.0093248857269055,8.0,0.9193769022712407,27.0,0.9601843541345885,124.0
