Date,Price,Open,High,Low,Vol.,Change %,Sorting order
02/16/2010,28.25,29.25,29.25,28.25,17.50K,0.00%,2997
02/17/2010,28.75,28.5,28.75,27.25,48.80K,1.77%,2996
02/18/2010,29.25,28.75,31.5,28.75,384.00K,1.74%,2995
02/19/2010,30,30,31,30,162.60K,2.56%,2994
02/22/2010,29.5,31,31,29,61.80K,-1.67%,2993
02/23/2010,28.25,29,29,28.25,4.40K,-4.24%,2992
02/24/2010,28.25,28.25,28.25,28.25,2.70K,0.00%,2991
02/25/2010,28.25,28.25,28.25,28.25,2.10K,0.00%,2990
02/26/2010,28.25,28.25,28.25,28,5.10K,0.00%,2989
03/01/2010,29,29,29,29,0.30K,2.65%,2988
03/02/2010,28.5,28.75,28.75,28.5,8.30K,-1.72%,2987
03/03/2010,28.75,28.25,29,28,16.30K,0.88%,2986
03/04/2010,28.75,28.75,28.75,28.75,4.20K,0.00%,2985
03/05/2010,28,28.5,28.5,28,4.80K,-2.61%,2984
03/08/2010,28.25,29,29.25,28.25,14.30K,0.89%,2983
03/09/2010,29.25,29.25,29.25,29.25,0.50K,3.54%,2982
03/10/2010,27,28,28,27,5.70K,-7.69%,2981
03/11/2010,27,27,27,27,,0.00%,2980
03/12/2010,27.25,27,27.25,27,11.10K,0.93%,2979
03/15/2010,27,27,27,27,33.80K,-0.92%,2978
03/16/2010,27,27,27,27,7.50K,0.00%,2977
03/17/2010,27,27,27,27,,0.00%,2976
03/18/2010,26.75,27,27,26.75,0.80K,-0.93%,2975
03/19/2010,28.5,26.5,28.5,26.5,12.50K,6.54%,2974
03/22/2010,27,27.75,27.75,27,1.50K,-5.26%,2973
03/23/2010,27,27,27,27,1.40K,0.00%,2972
03/24/2010,26.5,26.5,26.5,26.5,14.90K,-1.85%,2971
03/25/2010,26.5,26.5,26.5,26.5,0.20K,0.00%,2970
03/26/2010,26.5,26.5,26.5,26.5,,0.00%,2969
03/30/2010,26.5,26.5,26.5,26.5,0.80K,0.00%,2968
03/31/2010,26.5,26.5,26.5,26.5,,0.00%,2967
04/01/2010,26.5,26.5,26.5,26.5,0.70K,0.00%,2966
04/05/2010,26.5,26.5,26.5,26.5,1.00K,0.00%,2965
04/06/2010,27.5,27,27.75,27,1.30K,3.77%,2964
04/07/2010,30,28,30,28,285.40K,9.09%,2963
04/08/2010,31,30.5,31.75,30.5,297.00K,3.33%,2962
04/12/2010,31.5,31.5,32,31.25,33.30K,1.61%,2961
04/15/2010,31.75,31.5,31.75,31,25.50K,0.79%,2960
04/16/2010,30.5,30.5,31.25,30.25,11.50K,-3.94%,2959
04/19/2010,30,30,30,30,13.80K,-1.64%,2958
04/20/2010,30.5,30,30.5,30,6.00K,1.67%,2957
04/21/2010,33.75,30,34,30,383.70K,10.66%,2956
04/22/2010,33.5,34,37,33,344.20K,-0.74%,2955
04/23/2010,34,34.5,35.5,33.75,34.40K,1.49%,2954
04/26/2010,33.25,35,35,33.25,35.40K,-2.21%,2953
04/27/2010,35,34,36,34,113.70K,5.26%,2952
04/29/2010,35,34.75,35.5,34,41.30K,0.00%,2951
04/30/2010,34.75,35.75,36,34.5,44.10K,-0.71%,2950
05/03/2010,35,33,35,33,25.50K,0.72%,2949
05/04/2010,33.75,35,35,33.5,18.30K,-3.57%,2948
05/05/2010,33,33.5,33.5,33,4.40K,-2.22%,2947
05/06/2010,33,33,33,33,1.10K,0.00%,2946
05/07/2010,32.75,33.5,33.5,32.5,7.50K,-0.76%,2945
05/11/2010,34,34.5,35,34,17.00K,3.82%,2944
05/12/2010,33.25,33.25,33.25,33.25,0.20K,-2.21%,2943
05/13/2010,34,34.75,35,34,0.90K,2.26%,2942
05/14/2010,33.25,34,34,33,6.70K,-2.21%,2941
05/17/2010,35.5,35.25,36,34.75,27.40K,6.77%,2940
05/18/2010,34.5,33.5,35.25,33.5,0.40K,-2.82%,2939
05/19/2010,35,33.5,35,33.5,3.00K,1.45%,2938
05/20/2010,35,35,35,35,,0.00%,2937
05/21/2010,33,33.5,33.5,33,5.20K,-5.71%,2936
05/24/2010,34,33.75,34.25,33.75,37.40K,3.03%,2935
05/25/2010,33.75,34,34,33,7.70K,-0.74%,2934
05/26/2010,33.75,33.75,33.75,33.75,,0.00%,2933
05/31/2010,34,34,34.75,33.75,1.40K,0.74%,2932
06/01/2010,33,33.25,33.25,33,0.70K,-2.94%,2931
06/02/2010,33,33,33,33,1.20K,0.00%,2930
06/03/2010,32.5,32.25,32.5,32.25,1.20K,-1.52%,2929
06/04/2010,33,32.75,33,32.5,2.70K,1.54%,2928
06/07/2010,32.25,33,33,32.25,5.10K,-2.27%,2927
06/08/2010,32.25,32.5,32.5,32,31.70K,0.00%,2926
06/09/2010,32.25,31,32.5,31,22.60K,0.00%,2925
06/10/2010,31.75,32,32,31.75,0.60K,-1.55%,2924
06/11/2010,35.25,32.5,36,32,113.20K,11.02%,2923
06/14/2010,36.5,36,37.75,35,146.10K,3.55%,2922
06/15/2010,36,36.75,37.5,36,51.70K,-1.37%,2921
06/16/2010,35.5,35.5,35.5,35,3.20K,-1.39%,2920
06/17/2010,37,35.5,37.5,35.5,162.20K,4.23%,2919
06/21/2010,37,37.5,38,37,47.50K,0.00%,2918
06/22/2010,36.5,36.5,36.5,36.5,6.60K,-1.35%,2917
06/23/2010,35.5,36,36,35.5,5.30K,-2.74%,2916
06/24/2010,35,32.5,35.25,32,35.40K,-1.41%,2915
06/28/2010,35,35,35.25,34,54.60K,0.00%,2914
06/29/2010,34.5,35,37,33.25,95.30K,-1.43%,2913
06/30/2010,35.25,35.5,37,35.25,0.60K,2.17%,2912
07/01/2010,35.25,35.25,35.25,35.25,0.20K,0.00%,2911
07/05/2010,32,32.25,32.25,32,1.80K,-9.22%,2910
07/06/2010,35,32,35,32,7.40K,9.38%,2909
07/07/2010,32.25,32.5,33,30.5,36.90K,-7.86%,2908
07/08/2010,34.5,33.75,35,33.75,17.10K,6.98%,2907
07/09/2010,32,32,32.5,32,2.00K,-7.25%,2906
07/12/2010,31.5,32,32,31.5,6.50K,-1.56%,2905
07/13/2010,31.5,31.25,31.75,31.25,1.70K,0.00%,2904
07/14/2010,34,31.75,34.5,31.75,0.80K,7.94%,2903
07/16/2010,32.75,34,34.5,32.75,4.00K,-3.68%,2902
07/19/2010,34,33,34.5,33,16.30K,3.82%,2901
07/20/2010,34,33.75,34,32.25,19.60K,0.00%,2900
07/21/2010,32,32,32,32,0.10K,-5.88%,2899
07/22/2010,33,33,33,33,1.30K,3.13%,2898
07/23/2010,33,33,33,33,,0.00%,2897
07/26/2010,36.25,34,37,33.25,145.90K,9.85%,2896
07/27/2010,36.75,37,37.5,35,87.90K,1.38%,2895
07/28/2010,36.25,37.5,37.5,36.25,39.60K,-1.36%,2894
07/29/2010,35.5,36.5,36.75,35.25,21.20K,-2.07%,2893
07/30/2010,35,35,35.25,34,10.80K,-1.41%,2892
08/02/2010,36,36,36,36,0.80K,2.86%,2891
08/03/2010,35.2,36,37,33.5,25.30K,-2.22%,2890
08/04/2010,34.1,33.5,36,33.5,8.30K,-3.13%,2889
08/05/2010,33.5,33.5,33.5,33.5,0.10K,-1.76%,2888
08/06/2010,33.5,33.5,33.5,33.5,0.30K,0.00%,2887
08/09/2010,33.5,33.5,33.5,33.5,,0.00%,2886
08/10/2010,35.1,33,36.5,30.8,102.20K,4.78%,2885
08/11/2010,33.2,33,34.8,31.9,11.70K,-5.41%,2884
08/12/2010,33.2,33.2,33.2,33.2,,0.00%,2883
08/13/2010,33.2,33.2,33.2,33.2,,0.00%,2882
08/16/2010,33.2,33.2,33.2,33.2,,0.00%,2881
08/17/2010,33.8,33.8,33.9,33.8,3.30K,1.81%,2880
08/18/2010,32.9,34,34,31,26.70K,-2.66%,2879
08/19/2010,31.3,31,31.6,31,5.50K,-4.86%,2878
08/20/2010,33.3,31.9,33.3,31.8,0.80K,6.39%,2877
08/23/2010,32.8,33,33,32,2.40K,-1.50%,2876
08/25/2010,32,33.7,33.7,31.8,11.10K,-2.44%,2875
08/26/2010,32.4,32.5,32.5,32,30.10K,1.25%,2874
08/27/2010,31.7,32.9,33,31.6,16.00K,-2.16%,2873
08/30/2010,31.4,31.4,31.4,31.3,2.00K,-0.95%,2872
08/31/2010,31.1,32,32.9,31,13.90K,-0.96%,2871
09/01/2010,30.7,31,31,30,46.50K,-1.29%,2870
09/02/2010,33.3,33,33.7,33,29.10K,8.47%,2869
09/03/2010,33.2,34.9,34.9,32.9,23.10K,-0.30%,2868
09/06/2010,33,33,33,33,0.50K,-0.60%,2867
09/07/2010,32,33.2,33.2,31.2,6.80K,-3.03%,2866
09/08/2010,32,32,33.4,32,1.50K,0.00%,2865
09/09/2010,35.2,35.2,35.2,33.7,55.50K,10.00%,2864
09/13/2010,35.9,38.7,38.7,35.6,86.50K,1.99%,2863
09/14/2010,35.3,35.8,36.9,35,11.80K,-1.67%,2862
09/15/2010,34.8,32.3,34.9,32,13.30K,-1.42%,2861
09/16/2010,33.5,33.5,33.5,33.5,1.50K,-3.74%,2860
09/17/2010,34.2,33.5,34.5,33.5,66.30K,2.09%,2859
09/20/2010,34.1,34.2,34.2,34,9.70K,-0.29%,2858
09/21/2010,33.1,33.5,33.9,32,36.20K,-2.93%,2857
09/23/2010,33,33.2,34,33,26.60K,-0.30%,2856
09/24/2010,32.2,33,33,32,23.30K,-2.42%,2855
09/27/2010,34.7,33,34.7,33,1.10K,7.76%,2854
09/28/2010,32.5,34.7,34.7,32.5,6.00K,-6.34%,2853
09/29/2010,32.1,32,32.5,32,12.50K,-1.23%,2852
09/30/2010,32.3,32.9,33,32,4.90K,0.62%,2851
10/01/2010,32.8,32.5,33,32.5,15.40K,1.55%,2850
10/04/2010,33,32.7,33,32.7,5.50K,0.61%,2849
10/05/2010,31.9,32,32,31.7,3.80K,-3.33%,2848
10/06/2010,31.2,31.6,31.6,31.1,2.80K,-2.19%,2847
10/07/2010,30.1,30.6,30.6,30,7.60K,-3.53%,2846
10/08/2010,31.2,31,31.2,31,7.50K,3.65%,2845
10/11/2010,31.7,31.7,31.7,31.7,5.40K,1.60%,2844
10/12/2010,30.4,31,31,29,12.00K,-4.10%,2843
10/13/2010,29.9,29,31,27,24.30K,-1.64%,2842
10/14/2010,29.5,29.5,29.5,29.5,5.50K,-1.34%,2841
10/15/2010,25.1,25.1,25.2,25.1,1.00K,-14.92%,2840
10/18/2010,28,28,28,28,0.10K,11.55%,2839
10/19/2010,28,28,28,28,2.00K,0.00%,2838
10/20/2010,27.5,27.5,27.5,27.5,2.40K,-1.79%,2837
10/21/2010,26.2,25.5,27,25.5,4.30K,-4.73%,2836
10/25/2010,25.6,27,27,25.5,2.50K,-2.29%,2835
10/26/2010,26,26,26.5,26,4.10K,1.56%,2834
10/27/2010,25.5,25.5,25.5,25.5,11.40K,-1.92%,2833
10/28/2010,25.5,25.5,25.5,25.5,6.20K,0.00%,2832
10/29/2010,26.8,26.8,26.8,26.8,1.00K,5.10%,2831
11/01/2010,27.3,27.5,27.5,27,1.20K,1.87%,2830
11/02/2010,27.3,27.3,27.3,27.3,0.10K,0.00%,2829
11/03/2010,27.3,27.3,27.3,27.3,,0.00%,2828
11/04/2010,26.3,26.4,26.4,26.3,0.50K,-3.66%,2827
11/08/2010,26.5,26.5,26.5,26.5,1.50K,0.76%,2826
11/09/2010,26.5,26.5,26.5,26.5,,0.00%,2825
11/10/2010,27,27,27,27,0.70K,1.89%,2824
11/11/2010,27.3,27.5,27.5,27,2.00K,1.11%,2823
11/12/2010,27.5,27.5,27.5,27.5,0.30K,0.73%,2822
11/15/2010,27.4,27,28.5,27,1.70K,-0.36%,2821
11/16/2010,28.9,28.9,29,28.8,2.00K,5.47%,2820
11/18/2010,28.6,27.5,28.7,27.5,4.20K,-1.04%,2819
11/22/2010,29,29,29,29,0.10K,1.40%,2818
11/23/2010,26.5,28.9,28.9,26.5,14.60K,-8.62%,2817
11/24/2010,28.9,28.9,28.9,28.9,1.50K,9.06%,2816
11/25/2010,28.5,28.5,28.5,25,0.70K,-1.38%,2815
11/26/2010,28.5,28.5,28.5,28.5,0.10K,0.00%,2814
11/29/2010,28.5,28.5,28.5,28.5,0.10K,0.00%,2813
11/30/2010,28,28.5,28.5,28,0.60K,-1.75%,2812
12/01/2010,30,28.5,30.5,28,8.20K,7.14%,2811
12/02/2010,29.9,30,30,29,0.90K,-0.33%,2810
12/03/2010,29,29,29,29,1.50K,-3.01%,2809
12/06/2010,28.5,28.5,28.5,28.5,1.70K,-1.72%,2808
12/07/2010,28,28,28,28,2.00K,-1.75%,2807
12/08/2010,26.1,27.8,27.8,26.1,1.10K,-6.79%,2806
12/09/2010,28,28,28,28,0.10K,7.28%,2805
12/10/2010,28,28.9,28.9,28,1.60K,0.00%,2804
12/13/2010,27,28.9,28.9,26.2,4.80K,-3.57%,2803
12/14/2010,27,27,27,27,,0.00%,2802
12/15/2010,27.5,27.5,27.5,27.5,0.20K,1.85%,2801
12/16/2010,28,28,28,28,0.10K,1.82%,2800
12/17/2010,28,28,28,28,0.10K,0.00%,2799
12/21/2010,26.3,27.5,27.5,26.2,1.20K,-6.07%,2798
12/22/2010,27,27.4,27.4,26.6,0.60K,2.66%,2797
12/23/2010,27.8,26.8,27.8,26.7,0.40K,2.96%,2796
12/24/2010,28,28,28,28,0.10K,0.72%,2795
12/27/2010,28,28,28,28,1.40K,0.00%,2794
12/28/2010,27.1,28,28,26.8,2.00K,-3.21%,2793
12/29/2010,27.1,27.1,27.1,27.1,0.20K,0.00%,2792
12/30/2010,26.5,26.8,26.8,26.5,2.30K,-2.21%,2791
12/31/2010,26.5,26.1,26.6,26.1,1.40K,0.00%,2790
01/03/2011,31.1,26.5,34.4,26.5,12.80K,17.36%,2789
01/04/2011,32,31.1,34,30,32.50K,2.89%,2788
01/05/2011,32.7,32.9,33.9,30.2,12.10K,2.19%,2787
01/06/2011,32,32.8,33,32,8.50K,-2.14%,2786
01/07/2011,30.4,30.4,31.5,30,18.40K,-5.00%,2785
01/10/2011,30,31,31,30,6.50K,-1.32%,2784
01/11/2011,30.4,30,30.4,30,0.70K,1.33%,2783
01/12/2011,32,31,33,30.5,7.60K,5.26%,2782
01/13/2011,31,31,31.1,31,6.60K,-3.13%,2781
01/14/2011,30,30,30,30,0.20K,-3.23%,2780
01/17/2011,29,30,30,29,2.70K,-3.33%,2779
01/18/2011,30,29.5,32.5,29,8.80K,3.45%,2778
01/20/2011,29.5,29.5,29.5,29.5,0.10K,-1.67%,2777
01/21/2011,30,30,31,30,11.10K,1.69%,2776
01/24/2011,29.5,28.5,29.5,28.5,13.00K,-1.67%,2775
01/25/2011,30.4,29.4,31,28.8,4.70K,3.05%,2774
01/26/2011,30.6,31,31,28.7,0.60K,0.66%,2773
01/27/2011,30.3,30,30.5,30,17.00K,-0.98%,2772
01/28/2011,30.5,29,30.5,29,0.90K,0.66%,2771
01/31/2011,29.1,30,30,29.1,4.00K,-4.59%,2770
02/01/2011,28.7,30,30,28.7,1.90K,-1.37%,2769
02/02/2011,28.7,28.7,28.7,28.7,,0.00%,2768
02/03/2011,30.6,28.5,31.5,28.1,20.40K,6.62%,2767
02/07/2011,31.3,31.8,32.7,30.7,14.40K,2.29%,2766
02/08/2011,30.5,32,32.5,30.5,28.30K,-2.56%,2765
02/09/2011,30.3,31,31,30.1,4.50K,-0.66%,2764
02/10/2011,30.1,30.3,30.3,30.1,8.30K,-0.66%,2763
02/11/2011,29,30,30,28.1,22.60K,-3.65%,2762
02/14/2011,28.5,29,29,28.5,4.00K,-1.72%,2761
02/15/2011,29,29,29.5,29,51.90K,1.75%,2760
02/18/2011,29,29,29,29,0.10K,0.00%,2759
02/21/2011,31,29,32.5,29,200.20K,6.90%,2758
02/22/2011,29,32.5,34,29,72.20K,-6.45%,2757
02/23/2011,32.6,31.6,34,31.5,91.50K,12.41%,2756
02/24/2011,31.3,33,33.9,30.6,28.50K,-3.99%,2755
02/25/2011,30.8,32.2,33,30,27.10K,-1.60%,2754
02/28/2011,30.5,30.5,33.3,30,65.50K,-0.97%,2753
03/01/2011,30.5,30.5,30.5,30.5,,0.00%,2752
03/03/2011,31.6,31.6,31.6,31.6,0.10K,3.61%,2751
03/04/2011,30.3,30.2,31.7,30.2,1.10K,-4.11%,2750
03/07/2011,30,30,30,30,0.40K,-0.99%,2749
03/08/2011,29.5,29.5,29.6,29.5,50.50K,-1.67%,2748
03/09/2011,29.1,30.9,32,29,29.40K,-1.36%,2747
03/10/2011,30.4,31.7,32,29.6,3.00K,4.47%,2746
03/11/2011,31.5,30,31.5,29.3,2.50K,3.62%,2745
03/14/2011,29,31.9,31.9,29,3.80K,-7.94%,2744
03/15/2011,29,29,29,29,,0.00%,2743
03/16/2011,29,29,29,29,0.50K,0.00%,2742
03/17/2011,30,30,30,30,1.10K,3.45%,2741
03/18/2011,30,30,30.2,30,1.00K,0.00%,2740
03/21/2011,28.3,27.5,28.3,27,15.00K,-5.67%,2739
03/22/2011,29,29,29,29,2.00K,2.47%,2738
03/23/2011,29.4,29.9,31.9,29,10.10K,1.38%,2737
03/24/2011,29.4,29.4,29.4,29.4,0.40K,0.00%,2736
03/25/2011,27.2,27.2,27.2,27.2,1.00K,-7.48%,2735
03/28/2011,29.9,29.9,30,29.9,2.00K,9.93%,2734
03/29/2011,27.1,29.5,29.5,27.1,1.00K,-9.36%,2733
03/30/2011,27.5,28.5,28.5,27.5,0.40K,1.48%,2732
03/31/2011,28,28,28.1,27,1.90K,1.82%,2731
04/01/2011,30.3,29.5,30.5,29.5,2.90K,8.21%,2730
04/04/2011,30.3,30.3,30.3,30.3,,0.00%,2729
04/05/2011,30.3,30.3,30.3,30.3,,0.00%,2728
04/06/2011,28.8,28,30,28,10.00K,-4.95%,2727
04/07/2011,28.8,28.8,28.8,28.8,,0.00%,2726
04/08/2011,28.2,28.1,28.2,28.1,2.60K,-2.08%,2725
04/11/2011,28.2,28.2,28.2,28,1.30K,0.00%,2724
04/12/2011,29.5,29.5,29.5,29.5,0.50K,4.61%,2723
04/18/2011,28.4,28.4,28.4,28.4,0.90K,-3.73%,2722
04/19/2011,31.2,28,32,28,5.90K,9.86%,2721
04/20/2011,31.3,30,34.1,30,78.70K,0.32%,2720
04/21/2011,32.7,32.9,34,32.5,11.80K,4.47%,2719
04/25/2011,31.5,31.1,32.9,30.1,10.90K,-3.67%,2718
04/26/2011,30.4,31,31,30.1,0.90K,-3.49%,2717
04/27/2011,30.1,30.1,30.1,30,4.00K,-0.99%,2716
04/28/2011,29,29,29,29,1.00K,-3.65%,2715
04/29/2011,29,28.4,29,28.4,0.90K,0.00%,2714
05/03/2011,28.5,28.5,28.5,28.5,2.90K,-1.72%,2713
05/04/2011,28.2,28.5,28.5,27.8,5.20K,-1.05%,2712
05/05/2011,29.9,28.5,31.5,28.5,14.80K,6.03%,2711
05/06/2011,30.7,30.8,30.8,30.4,1.20K,2.68%,2710
05/09/2011,31.9,30,34.5,30,152.00K,3.91%,2709
05/10/2011,35.7,32.1,37.5,32.1,834.70K,11.91%,2708
05/11/2011,34.4,36.5,38,34,392.50K,-3.64%,2707
05/12/2011,35.9,36,37.3,33,110.70K,4.36%,2706
05/13/2011,34.8,34.8,36.9,34.6,37.60K,-3.06%,2705
05/16/2011,34,34.6,34.7,34,10.70K,-2.30%,2704
05/19/2011,33.2,34.2,36,33.1,28.90K,-2.35%,2703
05/20/2011,33,33.9,35,33,7.50K,-0.60%,2702
05/23/2011,31.5,33,34.5,31.1,42.40K,-4.55%,2701
05/24/2011,34,34,34,34,0.10K,7.94%,2700
05/25/2011,32.8,33,33.5,32.2,3.10K,-3.53%,2699
05/26/2011,34.6,32.4,35,32.1,42.70K,5.49%,2698
05/27/2011,35.6,35,37,35,68.00K,2.89%,2697
05/30/2011,35.7,37,37,35.5,31.80K,0.28%,2696
05/31/2011,34.1,33.8,36,33,25.70K,-4.48%,2695
06/01/2011,34,34,34,34,2.20K,-0.29%,2694
06/02/2011,38.1,36,39,35.5,500.40K,12.06%,2693
06/03/2011,37.5,38.5,39.5,35.6,302.60K,-1.57%,2692
06/06/2011,35.2,39,39,35.2,35.50K,-6.13%,2691
06/07/2011,35.8,38,38,35.5,64.10K,1.70%,2690
06/08/2011,34.6,35.1,35.1,34.1,25.50K,-3.35%,2689
06/09/2011,34.5,34.5,34.5,34.5,1.00K,-0.29%,2688
06/10/2011,34.5,36.8,36.9,34.1,13.80K,0.00%,2687
06/13/2011,35,35,35,35,3.00K,1.45%,2686
06/14/2011,33,33,33,33,3.50K,-5.71%,2685
06/16/2011,32.8,32.6,33,32.6,5.00K,-0.61%,2684
06/17/2011,34.4,33,34.4,33,5.60K,4.88%,2683
06/20/2011,34.7,34,36,33.5,57.70K,0.87%,2682
06/21/2011,37,33,37,33,11.80K,6.63%,2681
06/22/2011,37.2,36.9,38.4,35,50.60K,0.54%,2680
06/23/2011,39.8,38,41.5,37.5,920.70K,6.99%,2679
06/24/2011,42.3,41,44,40,693.20K,6.28%,2678
06/27/2011,45.7,40,46.3,40,873.30K,8.04%,2677
06/28/2011,47.5,46.5,48.7,45,727.40K,3.94%,2676
06/29/2011,52.3,46.1,53.5,46,584.40K,10.11%,2675
06/30/2011,46.5,54,57.8,45,1.08M,-11.09%,2674
07/01/2011,45.9,46.5,48,43,307.50K,-1.29%,2673
07/04/2011,44,47,47.4,43.6,31.80K,-4.14%,2672
07/05/2011,44.9,45.9,46.7,40.5,75.20K,2.05%,2671
07/06/2011,48.3,44,49.1,43,730.60K,7.57%,2670
07/07/2011,43.5,48.5,48.5,42.6,121.70K,-9.94%,2669
07/08/2011,40,42.2,43.5,40,108.70K,-8.05%,2668
07/11/2011,37.3,41.5,44.9,37,60.80K,-6.75%,2667
07/12/2011,35.8,37.5,37.5,34.1,54.20K,-4.02%,2666
07/13/2011,37.1,34.2,39.7,34.2,44.30K,3.63%,2665
07/15/2011,39.1,37.1,40,35.5,79.80K,5.39%,2664
07/18/2011,38.9,38.7,42.8,38.7,260.20K,-0.51%,2663
07/19/2011,37.5,37,40.1,37,13.10K,-3.60%,2662
07/20/2011,37,41.9,41.9,36,28.10K,-1.33%,2661
07/21/2011,37.5,38.9,38.9,34.1,19.30K,1.35%,2660
07/22/2011,37,35.1,37,33.2,8.80K,-1.33%,2659
07/25/2011,35,35.1,35.1,33.5,3.70K,-5.41%,2658
07/26/2011,35,36.5,36.9,34.2,8.80K,0.00%,2657
07/27/2011,35.9,35.8,35.9,33.7,6.70K,2.57%,2656
07/28/2011,37.7,34,40.6,34,37.90K,5.01%,2655
07/29/2011,40,38,41.9,38,50.10K,6.10%,2654
08/01/2011,36.7,37.4,38.2,36.3,25.40K,-8.25%,2653
08/02/2011,38,39.7,39.7,38,15.60K,3.54%,2652
08/03/2011,39.4,36.5,39.4,36.5,5.10K,3.68%,2651
08/04/2011,36.8,37,38.5,36.8,4.20K,-6.60%,2650
08/05/2011,36.5,36.6,38,36.5,10.20K,-0.82%,2649
08/08/2011,38,36.3,39.5,36.1,88.80K,4.11%,2648
08/09/2011,36.5,37.7,37.7,36.5,4.10K,-3.95%,2647
08/10/2011,37,37.7,39,36.2,26.30K,1.37%,2646
08/11/2011,37,36.5,37.4,36.1,3.60K,0.00%,2645
08/12/2011,35.6,36.1,37.8,35.3,3.80K,-3.78%,2644
08/15/2011,36,36,37.5,36,4.70K,1.12%,2643
08/16/2011,38.6,37.7,38.6,36.1,13.00K,7.22%,2642
08/17/2011,36,38.6,38.6,36,8.00K,-6.74%,2641
08/18/2011,35.1,36,36,35,12.00K,-2.50%,2640
08/19/2011,34,34,36,34,37.10K,-3.13%,2639
08/22/2011,34,35,35,34,10.90K,0.00%,2638
08/23/2011,33.6,34,35.9,33.6,7.60K,-1.18%,2637
08/24/2011,32,33.3,33.3,32,23.00K,-4.76%,2636
08/25/2011,33.5,33.5,33.5,33.5,0.20K,4.69%,2635
08/26/2011,33.4,33,33.4,33,0.60K,-0.30%,2634
08/29/2011,32.6,33,34,32.6,5.60K,-2.40%,2633
08/30/2011,32.7,34,35.4,32.7,19.90K,0.31%,2632
09/01/2011,33,34.4,34.4,32.4,17.80K,0.92%,2631
09/02/2011,32.4,32.6,32.8,32,12.80K,-1.82%,2630
09/05/2011,31,32.3,32.3,31,45.30K,-4.32%,2629
09/06/2011,32.8,32.9,32.9,31,16.90K,5.81%,2628
09/07/2011,31.5,31.6,32.7,31,16.90K,-3.96%,2627
09/08/2011,31.9,32.6,32.6,30.8,27.00K,1.27%,2626
09/09/2011,31.2,31,32.5,31,1.00K,-2.19%,2625
09/12/2011,31.3,31,31.3,30.6,4.90K,0.32%,2624
09/13/2011,30.3,30.7,30.9,30.1,15.10K,-3.19%,2623
09/14/2011,30.7,39.2,39.2,30.1,13.90K,1.32%,2622
09/15/2011,30.1,30.7,30.7,30.1,2.00K,-1.95%,2621
09/16/2011,30.1,30.1,30.2,30.1,6.00K,0.00%,2620
09/20/2011,30.1,30.2,30.2,30,3.50K,0.00%,2619
09/21/2011,30,30.5,31.5,30,12.00K,-0.33%,2618
09/22/2011,30,31.3,31.4,29.9,4.00K,0.00%,2617
09/23/2011,30.8,30.3,30.8,30.3,0.40K,2.67%,2616
09/26/2011,30.9,30.3,30.9,29.8,13.50K,0.32%,2615
09/27/2011,30,31,31,30,3.70K,-2.91%,2614
09/28/2011,29.5,30.1,30.1,29.5,3.80K,-1.67%,2613
09/29/2011,30.4,30.3,30.4,30.3,3.50K,3.05%,2612
09/30/2011,30.4,30.4,30.4,30.4,0.50K,0.00%,2611
10/03/2011,31,30.5,32.8,30.5,44.00K,1.97%,2610
10/04/2011,29.8,30.3,30.3,29.3,14.20K,-3.87%,2609
10/05/2011,30,30.5,31.3,30,23.00K,0.67%,2608
10/06/2011,33.2,31,36.4,30.1,309.70K,10.67%,2607
10/07/2011,33.1,33,33.9,32,23.00K,-0.30%,2606
10/10/2011,32.1,33.8,33.9,32.1,11.50K,-3.02%,2605
10/12/2011,30.5,31.1,32,30.5,6.60K,-4.98%,2604
10/13/2011,30.3,30.3,31,30.3,1.40K,-0.66%,2603
10/14/2011,30.6,30.6,30.6,30.6,0.40K,0.99%,2602
10/17/2011,29.1,30.6,30.6,29.1,10.30K,-4.90%,2601
10/18/2011,29.1,28.7,32,28.2,9.20K,0.00%,2600
10/19/2011,28.5,30,30,28.3,4.50K,-2.06%,2599
10/20/2011,27.5,27.1,27.5,27.1,1.30K,-3.51%,2598
10/21/2011,27.5,27.6,27.6,27.1,7.50K,0.00%,2597
10/24/2011,31.5,29.6,31.5,29.6,10.10K,14.55%,2596
10/25/2011,29,32.3,32.3,29,0.20K,-7.94%,2595
10/27/2011,28.1,29,29,28,11.00K,-3.10%,2594
10/28/2011,28.5,28.5,28.5,28.5,1.00K,1.42%,2593
10/31/2011,28,28.5,28.5,28,1.40K,-1.75%,2592
11/01/2011,27.6,27.7,27.7,27.6,1.10K,-1.43%,2591
11/02/2011,27.5,29,29.1,27.5,9.20K,-0.36%,2590
11/03/2011,27.5,28.9,29,27.5,8.30K,0.00%,2589
11/04/2011,27.1,27.1,27.1,27.1,0.70K,-1.45%,2588
11/08/2011,27.1,27.1,27.1,27.1,0.80K,0.00%,2587
11/09/2011,26.1,27,27,26.1,1.80K,-3.69%,2586
11/11/2011,25.6,26.1,26.1,25.6,2.10K,-1.92%,2585
11/14/2011,30.6,27.9,30.6,27.9,5.00K,19.53%,2584
11/15/2011,26.9,26.3,26.9,25.5,4.20K,-12.09%,2583
11/16/2011,25.6,25.5,25.6,25.5,0.50K,-4.83%,2582
11/17/2011,26.8,26.9,26.9,26.7,3.10K,4.69%,2581
11/18/2011,27,27.6,27.6,27,0.20K,0.75%,2580
11/21/2011,26,27,27,26,0.80K,-3.70%,2579
