Date,Close_Ratio_1,Trend_1,Close_Ratio_6,Trend_6,Close_Ratio_50,Trend_50
2013-04-29,1.0,0.0,1.0533300171377513,4.0,1.0978740445304775,23.0
2013-05-06,1.0,0.0,0.9859571514525637,3.0,1.038876102147486,23.0
2013-05-13,1.0,0.0,0.9769259438704988,2.0,1.0233040512193206,23.0
2013-05-20,1.0,0.0,0.9224056002641364,2.0,0.9497429190389367,22.0
2013-05-27,1.0,0.0,0.9320574308696546,1.0,0.9555315096470989,21.0
2013-06-03,1.0,1.0,0.9122005679613316,1.0,0.920990235016051,21.0
2013-06-10,1.0,1.0,0.9546831509399365,2.0,0.9399886761521317,22.0
2013-06-17,1.0,1.0,1.0056026476229973,3.0,0.981412018811351,23.0
2013-06-24,1.0,1.0,1.0295882143613604,4.0,1.0000884051474042,24.0
2013-07-01,1.0,1.0,1.0080662108359888,5.0,0.9830577244548651,25.0
2013-07-08,1.0,1.0,1.0603642209759068,6.0,1.043327695525947,26.0
2013-07-15,1.0,1.0,1.0407506444748271,6.0,1.038114999876553,27.0
2013-07-22,1.0,1.0,1.2787316234223944,6.0,1.3510077368052165,28.0
2013-07-29,1.0,1.0,1.3188908142716091,6.0,1.4890153129931079,29.0
2013-08-05,1.0,1.0,1.2371465467499512,6.0,1.4844460996757298,30.0
2013-08-12,1.0,1.0,1.1155794653446285,6.0,1.4090288042941674,30.0
2013-08-19,1.0,1.0,1.1365441114448307,6.0,1.5160351825950564,30.0
2013-08-26,1.0,1.0,1.0795712305532184,6.0,1.521751989972508,30.0
2013-09-02,1.0,1.0,1.1014117550448144,6.0,1.5949918688249607,31.0
2013-09-09,1.0,1.0,1.0821393836757947,6.0,1.5820480400621884,32.0
2013-09-16,1.0,1.0,1.1188597148595119,6.0,1.6640037616917516,33.0
2013-09-23,1.0,1.0,1.14362237701965,6.0,1.7563584602271425,33.0
2013-09-30,1.0,1.0,1.09637690628333,6.0,1.7119015027222657,33.0
2013-10-07,1.0,1.0,1.0261893029854514,6.0,1.617684863242496,33.0
2013-10-14,1.0,1.0,1.0938435128131614,6.0,1.7479609656672155,33.0
2013-10-21,1.0,0.0,1.021799696972611,5.0,1.6401568704371963,32.0
2013-10-28,1.0,0.0,0.9713318634627629,4.0,1.5451462192228447,31.0
2013-11-04,1.0,0.0,0.9393280320350131,3.0,1.4549316683574771,30.0
2013-11-11,1.0,0.0,0.9750969599985914,2.0,1.4811836873125657,29.0
2013-11-18,1.0,0.0,0.9286551224638646,1.0,1.38151759384794,29.0
2013-11-25,1.0,1.0,0.9676821533675841,1.0,1.3880686433345426,30.0
2013-12-02,1.0,1.0,1.0005913596992213,2.0,1.3976350029080549,30.0
2013-12-09,1.0,1.0,1.0992303654103628,3.0,1.5300295500074552,30.0
2013-12-16,1.0,1.0,1.1074573916138561,4.0,1.5581096632029867,30.0
2013-12-23,1.0,1.0,1.0904084395920868,5.0,1.5464175992157905,30.0
2013-12-30,1.0,1.0,1.04457708561872,6.0,1.501020712727541,31.0
2014-01-06,1.0,0.0,1.0719042802675243,5.0,1.5711860314919053,31.0
2014-01-13,1.0,1.0,1.0153901616745726,5.0,1.5050256474759274,32.0
2014-01-20,1.0,1.0,0.9787004792158479,5.0,1.4356905788741456,33.0
2014-01-27,1.0,1.0,1.1000996308252535,5.0,1.6205226449246974,34.0
2014-02-03,1.0,1.0,1.1021876930418326,5.0,1.6343622589111793,35.0
2014-02-10,1.0,1.0,1.109934608028674,5.0,1.6713583771810014,36.0
2014-02-17,1.0,1.0,1.1023786209531887,6.0,1.6748221575393785,37.0
2014-02-24,1.0,0.0,1.0655805829727993,5.0,1.6381987821651618,37.0
2014-03-03,1.0,0.0,1.0448320344506101,4.0,1.6357637778836172,36.0
2014-03-10,1.0,0.0,1.0008375082522731,3.0,1.5562807701986892,35.0
2014-03-17,1.0,0.0,0.9866470853622722,2.0,1.5174561196648575,34.0
2014-03-24,1.0,0.0,0.8960728525730566,1.0,1.334646968635905,34.0
2014-03-31,1.0,0.0,0.8731216995735253,0.0,1.244965299578349,33.0
2014-04-07,1.0,1.0,0.9240362935949611,1.0,1.2664116184817853,33.0
2014-04-14,1.0,1.0,0.9578807571432814,2.0,1.2586002699251575,34.0
2014-04-21,1.0,0.0,0.9640291819355101,2.0,1.2162173427010714,34.0
2014-04-28,1.0,1.0,1.0293984131378695,3.0,1.2560611167720672,35.0
2014-05-05,1.0,1.0,0.9822956061229192,4.0,1.173114326392846,36.0
2014-05-12,1.0,1.0,0.9920775292598099,5.0,1.1729126466749644,37.0
2014-05-19,1.0,1.0,1.0406536060844056,5.0,1.2214351179066085,37.0
2014-05-26,1.0,1.0,1.0606568295529695,5.0,1.2406607367448117,37.0
2014-06-02,1.0,1.0,1.0334279524452838,6.0,1.2070157617288355,37.0
2014-06-09,1.0,1.0,1.0547545724045209,6.0,1.2268655077124888,37.0
2014-06-16,1.0,1.0,1.0342892318834758,6.0,1.2084173358647887,37.0
2014-06-23,1.0,1.0,1.0569380973983724,6.0,1.2470161793306216,37.0
2014-06-30,1.0,1.0,1.0232833540827648,6.0,1.2048871862365964,37.0
2014-07-07,1.0,1.0,1.0161079885855702,6.0,1.1917892779096468,37.0
2014-07-14,1.0,1.0,1.0323651334458157,6.0,1.2158886292240285,37.0
2014-07-21,1.0,1.0,1.1048146610530185,6.0,1.318997899003545,37.0
2014-07-28,1.0,0.0,1.0431523470580435,5.0,1.25383377540024,36.0
2014-08-04,1.0,1.0,1.0396053442962894,5.0,1.2518590776364562,36.0
2014-08-11,1.0,1.0,1.0297901896904043,5.0,1.2477968713824281,36.0
2014-08-18,1.0,1.0,1.0233058173981187,5.0,1.2507463931124172,36.0
2014-08-25,1.0,1.0,1.0119243535114366,5.0,1.2422257173894633,36.0
2014-09-01,1.0,1.0,1.040071833052345,5.0,1.2701805599094862,36.0
2014-09-08,1.0,1.0,1.0311876590574844,6.0,1.2629012810251783,36.0
2014-09-15,1.0,0.0,1.0258740229207322,5.0,1.2588830204494064,35.0
2014-09-22,1.0,0.0,1.025844662431293,4.0,1.261007227588116,34.0
2014-09-29,1.0,0.0,1.0020271779526857,3.0,1.2302569952899782,33.0
2014-10-06,1.0,1.0,0.9473137284274329,3.0,1.1506280083881562,34.0
2014-10-13,1.0,1.0,0.9896194640748109,3.0,1.188773057388242,35.0
2014-10-20,1.0,0.0,1.0438889360123558,2.0,1.249686279172636,35.0
2014-10-27,1.0,0.0,0.9765382250300969,2.0,1.1524193014464899,35.0
2014-11-03,1.0,0.0,0.9913453826055674,2.0,1.1513999399083157,35.0
2014-11-10,1.0,1.0,0.9874285517670106,3.0,1.130834227816898,35.0
2014-11-17,1.0,1.0,0.9707353697812,3.0,1.1051536940615907,35.0
2014-11-24,1.0,1.0,1.018815955753879,3.0,1.1558990643731397,35.0
2014-12-01,1.0,1.0,1.0107660002812549,4.0,1.1288310342620103,35.0
2014-12-08,1.0,1.0,1.0238095588559988,5.0,1.1429956417280993,35.0
2014-12-15,1.0,1.0,1.0410077972943421,6.0,1.164441638819411,35.0
2014-12-22,1.0,0.0,1.039416679034641,5.0,1.169771856584162,35.0
2014-12-29,1.0,0.0,0.9993630346369171,4.0,1.1287899355047248,34.0
2015-01-05,1.0,0.0,0.9902343619032762,3.0,1.1111269700160844,33.0
2015-01-12,1.0,0.0,0.9600306656654135,2.0,1.0706778519210343,32.0
2015-01-19,1.0,0.0,0.9938705528505263,1.0,1.104169005525679,31.0
2015-01-26,1.0,0.0,0.9776127896485087,0.0,1.0742417478177917,30.0
2015-02-02,1.0,1.0,0.9722355314504597,1.0,1.0521125813834449,30.0
2015-02-09,1.0,1.0,0.9946811663069227,2.0,1.0678584761906098,31.0
2015-02-16,1.0,1.0,1.0443761899269954,3.0,1.1233111930653588,32.0
2015-02-23,1.0,0.0,1.0237673389782698,3.0,1.1067354533952483,32.0
2015-03-02,1.0,1.0,1.0323871073997726,4.0,1.1173114474452328,33.0
2015-03-09,1.0,1.0,1.0024832197501266,5.0,1.0844766746639858,34.0
2015-03-16,1.0,1.0,1.0552605808789381,5.0,1.155683578649749,35.0
2015-03-23,1.0,0.0,1.0325806330497929,4.0,1.1409927733927263,34.0
2015-03-30,1.0,0.0,1.007556209114177,3.0,1.1102791698995662,33.0
2015-04-06,1.0,0.0,1.0071200500409347,3.0,1.1094642664062293,33.0
2015-04-13,1.0,0.0,0.9900925098167301,2.0,1.0864536089084755,32.0
2015-04-20,1.0,0.0,0.9922313757452107,1.0,1.0894227087460548,31.0
2015-04-27,1.0,0.0,0.9707906393798343,0.0,1.0496005422874513,30.0
2015-05-04,1.0,1.0,0.9744523627631063,1.0,1.0384865969852386,30.0
2015-05-11,1.0,1.0,1.0005183660031634,2.0,1.0589548736927268,30.0
2015-05-18,1.0,1.0,1.0051376102238996,3.0,1.055520328124557,30.0
2015-05-25,1.0,1.0,0.9915689601941539,4.0,1.0338471329916594,30.0
2015-06-01,1.0,1.0,1.0271993901445664,5.0,1.0674436108553627,30.0
2015-06-08,1.0,1.0,1.0142018759329134,6.0,1.0556942323038725,30.0
2015-06-15,1.0,1.0,1.0179507966883787,6.0,1.0639148617762648,30.0
2015-06-22,1.0,1.0,1.06912051874445,6.0,1.1285272331747118,30.0
2015-06-29,1.0,1.0,1.0460782539949405,6.0,1.1139043520440257,30.0
2015-07-06,1.0,1.0,1.0358635757087975,6.0,1.1186834360821318,30.0
2015-07-13,1.0,1.0,1.0910657622514663,6.0,1.201066391195371,31.0
2015-07-20,1.0,0.0,1.0818702227333963,5.0,1.2187425742130993,30.0
2015-07-27,1.0,0.0,1.0270949643175977,4.0,1.1757599336583284,29.0
2015-08-03,1.0,0.0,1.0185968946426314,3.0,1.1735950176445973,28.0
2015-08-10,1.0,0.0,1.0069676333988313,2.0,1.169383477224168,27.0
2015-08-17,1.0,0.0,0.9209038294210468,1.0,1.0635273787292951,26.0
2015-08-24,1.0,1.0,0.9807993045664711,1.0,1.1209508802215413,26.0
2015-08-31,1.0,1.0,0.9662445860024764,2.0,1.084315171368328,27.0
2015-09-07,1.0,1.0,1.0113532542350054,3.0,1.1272045434240103,28.0
2015-09-14,1.0,1.0,1.0369827982576765,4.0,1.1511998741149068,29.0
2015-09-21,1.0,0.0,1.0221650477256419,4.0,1.125868602575707,28.0
2015-09-28,1.0,1.0,1.003378365597628,5.0,1.113018455130994,28.0
2015-10-05,1.0,1.0,1.0120298599035369,5.0,1.1237471472687335,29.0
2015-10-12,1.0,1.0,1.0412226338550714,5.0,1.1692163203601995,30.0
2015-10-19,1.0,1.0,1.0715297104724704,5.0,1.2171968169175047,31.0
2015-10-26,1.0,1.0,1.0552623557424898,5.0,1.2067884172130228,31.0
2015-11-02,1.0,1.0,1.0816178656891138,6.0,1.2575736011354128,31.0
2015-11-09,1.0,0.0,1.0292248781136895,5.0,1.2131078277500411,30.0
2015-11-16,1.0,1.0,1.0384633968517412,5.0,1.243450789311046,30.0
2015-11-23,1.0,0.0,1.0075161406319093,4.0,1.214014142115497,29.0
2015-11-30,1.0,0.0,1.0080858399790589,3.0,1.215060433467779,28.0
2015-12-07,1.0,0.0,0.9693096583124241,2.0,1.162920493162482,28.0
2015-12-14,1.0,1.0,0.9923377864048958,2.0,1.1779197839996807,29.0
2015-12-21,1.0,0.0,0.9999841026533204,2.0,1.181715437025408,29.0
2015-12-28,1.0,0.0,1.000780946899453,1.0,1.1699031437945278,29.0
2016-01-04,1.0,0.0,0.9428917497882838,1.0,1.0832450540889311,29.0
2016-01-11,1.0,1.0,0.9369881947371631,2.0,1.052513763038195,30.0
2016-01-18,1.0,1.0,0.9729783563745779,3.0,1.0798117115132952,30.0
2016-01-25,1.0,1.0,1.09986439014001,3.0,1.2272723142966608,30.0
2016-02-01,1.0,0.0,1.021662996273583,3.0,1.13225651963036,29.0
2016-02-08,1.0,1.0,1.0058008748484304,4.0,1.1043079128362199,30.0
2016-02-15,1.0,1.0,1.0189193916813941,5.0,1.1260334733622903,30.0
2016-02-22,1.0,1.0,1.029902003684418,5.0,1.154679038468446,30.0
2016-02-29,1.0,1.0,1.0174757860990729,5.0,1.1536373712268357,30.0
2016-03-07,1.0,1.0,1.031569714379002,5.0,1.1580572187921259,31.0
2016-03-14,1.0,1.0,1.0387572531098301,6.0,1.1722324140875489,32.0
2016-03-21,1.0,0.0,1.0359046676982664,5.0,1.1813549981715323,32.0
2016-03-28,1.0,0.0,1.0451461647165992,4.0,1.2039318901175475,32.0
2016-04-04,1.0,0.0,0.9922121192246545,3.0,1.1407177055445197,32.0
2016-04-11,1.0,1.0,0.9814991621428131,3.0,1.123408990936696,33.0
2016-04-18,1.0,1.0,0.9880397287608678,3.0,1.1254437997704998,33.0
2016-04-25,1.0,1.0,1.0412681758203393,3.0,1.1879167675267022,33.0
2016-05-02,1.0,0.0,1.0482191884606822,3.0,1.1977866433515663,32.0
2016-05-09,1.0,0.0,1.0452952469551537,3.0,1.191292927868806,31.0
2016-05-16,1.0,0.0,1.0139250871519603,3.0,1.1587193608570094,30.0
2016-05-23,1.0,0.0,1.0171975419907886,2.0,1.1700181835774939,29.0
2016-05-30,1.0,0.0,0.9982305543089242,1.0,1.1529725153734471,28.0
2016-06-06,1.0,0.0,0.9839689803184106,0.0,1.1286826179345684,27.0
2016-06-13,1.0,0.0,0.9623500826397746,0.0,1.088419882418512,26.0
2016-06-20,1.0,1.0,0.9649314308000493,1.0,1.07437416252415,26.0
2016-06-27,1.0,1.0,0.9875749719481517,2.0,1.0905816161507291,26.0
2016-07-04,1.0,1.0,1.0170902871361374,3.0,1.1153880347001117,27.0
2016-07-11,1.0,1.0,1.0161591882601109,4.0,1.1069600434494569,28.0
2016-07-18,1.0,1.0,1.0455219698413514,5.0,1.1404077580843406,29.0
2016-07-25,1.0,1.0,1.0543449110015575,6.0,1.1616529180562005,30.0
2016-08-01,1.0,0.0,1.0452685264782193,5.0,1.1644611977871844,30.0
2016-08-08,1.0,0.0,1.0277202241679717,4.0,1.1546711784216264,29.0
2016-08-15,1.0,1.0,1.0081181223117923,4.0,1.135056658189113,29.0
2016-08-22,1.0,1.0,1.0084331956866692,4.0,1.1410184001480332,29.0
2016-08-29,1.0,1.0,1.0134312587682013,4.0,1.1484371809460296,29.0
2016-09-05,1.0,1.0,1.0138800187022412,4.0,1.1466462055039508,30.0
2016-09-12,1.0,1.0,1.024256748055553,5.0,1.1566967542610453,30.0
2016-09-19,1.0,0.0,1.011328298123243,5.0,1.1396569544960964,29.0
2016-09-26,1.0,0.0,1.007527478734188,4.0,1.1361985948627813,28.0
2016-10-03,1.0,1.0,1.007865628392101,4.0,1.1371771605364065,28.0
2016-10-10,1.0,1.0,0.9974130950764248,4.0,1.122264302298947,28.0
2016-10-17,1.0,0.0,1.0234811204614593,3.0,1.1539779517914097,27.0
2016-10-24,1.0,0.0,1.0145274101761772,2.0,1.1417077099758626,27.0
2016-10-31,1.0,0.0,0.9418264449976399,2.0,1.0476041731360275,26.0
2016-11-07,1.0,0.0,0.9396315524452611,2.0,1.030169338835225,26.0
2016-11-14,1.0,0.0,0.9386254403771577,1.0,1.0109614115289456,26.0
2016-11-21,1.0,1.0,0.975355478039376,1.0,1.0367183038721972,27.0
2016-11-28,1.0,0.0,0.9565385891844683,1.0,0.991889554043582,26.0
2016-12-05,1.0,1.0,1.0081853415554909,2.0,1.0260912527072061,27.0
2016-12-12,1.0,0.0,1.0110350751594626,2.0,1.0250468414330145,27.0
2016-12-19,1.0,1.0,0.9915447488795771,3.0,0.9994051181761483,28.0
2016-12-26,1.0,1.0,0.9754822536876692,4.0,0.9771414562568631,28.0
2017-01-02,1.0,1.0,1.0419035482996557,4.0,1.0436293339495375,28.0
2017-01-09,1.0,1.0,1.064149657423191,5.0,1.0823675156276882,28.0
2017-01-16,1.0,1.0,1.0427645106469026,5.0,1.067268861427737,29.0
2017-01-23,1.0,1.0,1.0669859183068375,6.0,1.1048494761478183,29.0
2017-01-30,1.0,1.0,1.0381505710511159,6.0,1.0900066578252063,29.0
2017-02-06,1.0,1.0,1.0373644229083117,6.0,1.1118586877976941,29.0
2017-02-13,1.0,1.0,1.0189759189674565,6.0,1.1017999366953253,29.0
2017-02-20,1.0,1.0,1.0243017316704337,6.0,1.1127799014363051,29.0
2017-02-27,1.0,1.0,1.0243064618310926,6.0,1.1222506078973506,29.0
2017-03-06,1.0,1.0,1.0279471289074609,6.0,1.1307420560591281,30.0
2017-03-13,1.0,1.0,1.0245188858818228,6.0,1.134899096096121,31.0
2017-03-20,1.0,1.0,1.0205184678119823,6.0,1.1334908582750731,32.0
2017-03-27,1.0,0.0,1.0223960617047185,5.0,1.141326907809153,31.0
2017-04-03,1.0,1.0,1.0068059725728096,5.0,1.125656453062038,31.0
2017-04-10,1.0,1.0,0.9942343692642246,5.0,1.1106684395365956,31.0
2017-04-17,1.0,1.0,1.0189107055318054,5.0,1.140454985415428,32.0
2017-04-24,1.0,1.0,1.0525517055410165,5.0,1.1868688506848797,33.0
2017-05-01,1.0,0.0,1.040455261018742,4.0,1.1806550329558458,33.0
2017-05-08,1.0,1.0,1.0312232188991897,5.0,1.175643480347092,34.0
2017-05-15,1.0,1.0,1.0072679725897165,5.0,1.1525569225519794,35.0
2017-05-22,1.0,1.0,1.0202193237949515,5.0,1.1777284093005327,36.0
2017-05-29,1.0,0.0,1.0188366309507686,4.0,1.1817590200371455,36.0
2017-06-05,1.0,1.0,0.9929533283822772,4.0,1.14430308580357,36.0
2017-06-12,1.0,1.0,0.9994139411612449,5.0,1.145868510808317,36.0
2017-06-19,1.0,1.0,1.0234405382233072,5.0,1.1728163115326602,36.0
2017-06-26,1.0,1.0,0.9932567573674228,5.0,1.1360198806490054,36.0
2017-07-03,1.0,1.0,0.9970373330328033,5.0,1.1342851805039074,36.0
2017-07-10,1.0,1.0,1.0458973461446193,6.0,1.1917426638735342,36.0
2017-07-17,1.0,1.0,1.0579605560637655,6.0,1.2178411772132454,37.0
2017-07-24,1.0,1.0,1.0842047757192717,6.0,1.2683037840918232,38.0
2017-07-31,1.0,0.0,1.0503978649506511,5.0,1.239095241605239,37.0
2017-08-07,1.0,0.0,1.022809583235837,4.0,1.2201584731196462,36.0
2017-08-14,1.0,1.0,1.0024951400643727,4.0,1.2081206538468412,36.0
2017-08-21,1.0,1.0,0.9896956752998202,4.0,1.1934986711938484,36.0
2017-08-28,1.0,1.0,1.0159661544771315,4.0,1.2268390057151302,36.0
2017-09-04,1.0,0.0,1.011139562728898,3.0,1.2117770774869314,36.0
2017-09-11,1.0,0.0,1.0132031864119826,3.0,1.209233116482088,36.0
2017-09-18,1.0,1.0,1.004279164193124,4.0,1.1944902006016989,36.0
2017-09-25,1.0,1.0,1.00281704166476,4.0,1.189637376754937,36.0
2017-10-02,1.0,1.0,1.0049890490640896,4.0,1.1924378308497545,37.0
2017-10-09,1.0,1.0,1.0121071945464744,4.0,1.1958630467902471,38.0
2017-10-16,1.0,1.0,1.0153578238475487,5.0,1.1954733276410365,39.0
2017-10-23,1.0,1.0,1.0259940391797548,6.0,1.2055901573821348,40.0
2017-10-30,1.0,1.0,1.0237454883679782,6.0,1.2025486517994664,41.0
2017-11-06,1.0,1.0,1.0137757013064141,6.0,1.1901650126747882,41.0
2017-11-13,1.0,0.0,1.0103670707819299,5.0,1.1837246474328782,41.0
2017-11-20,1.0,0.0,1.0230032912679239,4.0,1.1987177239751163,40.0
2017-11-27,1.0,0.0,0.9799093609668073,3.0,1.1400912743521499,40.0
2017-12-04,1.0,1.0,1.0006894789963678,3.0,1.1561903342485929,40.0
2017-12-11,1.0,0.0,1.006105006659851,2.0,1.1541018273922041,39.0
2017-12-18,1.0,1.0,0.9906266767895273,2.0,1.127246525068477,39.0
2017-12-25,1.0,1.0,0.9888299826996183,3.0,1.1157084804175479,39.0
2018-01-01,1.0,1.0,1.0430875126378105,4.0,1.172533451941883,39.0
2018-01-08,1.0,1.0,0.9973680547310675,5.0,1.1189672039905425,39.0
2018-01-15,1.0,1.0,1.0059092513304397,5.0,1.1238901108146502,39.0
2018-01-22,1.0,0.0,1.0447501323469255,5.0,1.1697922708388973,38.0
2018-01-29,1.0,0.0,1.0338963030797204,4.0,1.1633864584965443,37.0
2018-02-05,1.0,0.0,0.9572062772936253,3.0,1.0714216236364416,36.0
2018-02-12,1.0,1.0,0.9723595498380421,3.0,1.073775449155244,36.0
2018-02-19,1.0,1.0,1.0012837427383108,3.0,1.1037297230514374,36.0
2018-02-26,1.0,1.0,0.9689665727373407,3.0,1.0588741432783424,36.0
2018-03-05,1.0,0.0,1.0206540518896647,3.0,1.104547685576623,35.0
2018-03-12,1.0,0.0,1.024766998977012,3.0,1.0980763742015214,35.0
2018-03-19,1.0,0.0,0.89630547324585,3.0,0.9435235516870492,34.0
2018-03-26,1.0,1.0,0.9135990549469966,3.0,0.9436123465785409,34.0
2018-04-02,1.0,1.0,0.921705823268291,3.0,0.9268375928615831,34.0
2018-04-09,1.0,1.0,0.9761674406541484,3.0,0.9683662589487417,34.0
2018-04-16,1.0,1.0,1.0054521488324835,4.0,0.9768810258116822,35.0
2018-04-23,1.0,1.0,1.0619615095225194,5.0,1.0170470474157607,35.0
2018-04-30,1.0,1.0,1.061794220414226,6.0,1.0312908454397076,35.0
2018-05-07,1.0,1.0,1.0943727799599838,6.0,1.0874761759289329,35.0
2018-05-14,1.0,1.0,1.0432200005376382,6.0,1.0588303096391352,36.0
2018-05-21,1.0,1.0,1.0358986781751731,6.0,1.0674430950415439,36.0
2018-05-28,1.0,1.0,1.0593021662681137,6.0,1.1142229629865692,36.0
2018-06-04,1.0,1.0,1.0182268780303374,6.0,1.0819068497682482,36.0
2018-06-11,1.0,1.0,1.0366730673808264,6.0,1.1148021738250935,36.0
2018-06-18,1.0,1.0,1.0541331540747663,6.0,1.1417905631817202,36.0
2018-06-25,1.0,1.0,1.0051727835630042,6.0,1.0955358136901563,36.0
2018-07-02,1.0,1.0,1.0349252244498108,6.0,1.140777657407439,36.0
2018-07-09,1.0,0.0,1.0439424071262933,5.0,1.1591979735751243,35.0
2018-07-16,1.0,0.0,1.0389640294317921,4.0,1.1685783148097437,35.0
2018-07-23,1.0,0.0,0.8807325427623318,3.0,0.9727438133878574,35.0
2018-07-30,1.0,0.0,0.9136601763096677,2.0,0.9876787315809054,34.0
2018-08-06,1.0,0.0,0.9376982961609757,1.0,0.9999078902939477,33.0
2018-08-13,1.0,0.0,0.9277662730221573,0.0,0.9638837712264929,32.0
2018-08-20,1.0,0.0,0.960213293074246,0.0,0.9682004179878012,32.0
2018-08-27,1.0,0.0,0.9974174768716992,0.0,0.9737460167097116,32.0
2018-09-03,1.0,0.0,0.9358819615580577,0.0,0.9041803573267246,31.0
2018-09-10,1.0,1.0,0.945737090201937,1.0,0.9010419684435736,31.0
2018-09-17,1.0,0.0,0.9655396896787231,1.0,0.9053627891421868,30.0
2018-09-24,1.0,0.0,0.9836811285574706,1.0,0.9148081824035705,29.0
2018-10-01,1.0,0.0,0.9575679018514119,1.0,0.8768693424939498,28.0
2018-10-08,1.0,0.0,0.9570666991235071,1.0,0.8591726234247741,27.0
2018-10-15,1.0,0.0,0.9680257237069829,1.0,0.8633047734292641,26.0
2018-10-22,1.0,0.0,0.9299910075512361,0.0,0.8176941625559209,25.0
2018-10-29,1.0,0.0,0.9749270709711941,0.0,0.8484409013752878,25.0
2018-11-05,1.0,0.0,0.9602119923837453,0.0,0.8215312277273855,25.0
2018-11-12,1.0,0.0,0.9427702458223525,0.0,0.7939587824664449,25.0
