Date,Close_Ratio_1,Trend_1,Close_Ratio_2,Trend_2,Close_Ratio_5,Trend_5,Close_Ratio_21,Trend_21,Close_Ratio_48,Trend_48
2011-01-28,1.0,0.0,0.9724990064149963,1.0,0.967230419251366,3.0,0.9655293243924582,12.0,1.0212349958380533,25.0
2011-01-31,1.0,0.0,0.9984950500010308,0.0,0.9702207345522661,2.0,0.9630267670158336,11.0,1.016847649745974,24.0
2011-02-01,1.0,0.0,0.999451591524699,0.0,0.9793122262708712,1.0,0.9624670054231008,10.0,1.014337331993213,24.0
2011-02-02,1.0,0.0,0.9893248239794628,0.0,0.9701452070151099,1.0,0.9437726734889871,9.0,0.9915127723166679,24.0
2011-02-03,1.0,1.0,1.0052969202568236,1.0,0.9945940218804281,1.0,0.9560398235551303,9.0,1.000578110061006,24.0
2011-02-04,1.0,1.0,1.0072952342486612,2.0,1.0092679232685036,2.0,0.9719074086419095,9.0,1.0136494551453736,24.0
2011-02-07,1.0,1.0,1.0015008951968543,2.0,1.0111307054242815,3.0,0.9775494809754579,9.0,1.0149979713794468,25.0
2011-02-08,1.0,1.0,1.0025818538702953,2.0,1.013907184130457,4.0,0.9852220906147657,9.0,1.0186738259184878,25.0
2011-02-09,1.0,0.0,0.9934515750718639,1.0,0.9967150162397708,4.0,0.97506885485723,9.0,1.0044772862797717,24.0
2011-02-10,1.0,0.0,0.9926684358474944,0.0,0.9831753391812954,3.0,0.9644050453334452,8.0,0.9891734738421337,24.0
2011-02-11,1.0,1.0,1.007880543071955,1.0,0.9995612460069433,3.0,0.9824545764138638,9.0,1.0037923495131549,25.0
2011-02-14,1.0,0.0,0.997800387081109,1.0,0.9974164610769511,2.0,0.9806341358609273,9.0,0.9983494000927272,25.0
2011-02-15,1.0,0.0,0.9975138079919592,0.0,0.9967428500488525,1.0,0.9784014013279575,9.0,0.9925840344009788,24.0
2011-02-16,1.0,1.0,1.008783960805478,1.0,1.0125082466446829,2.0,0.9973893946960392,10.0,1.0088474259441707,25.0
2011-02-17,1.0,0.0,0.9948030487737121,1.0,0.9993405145877108,2.0,0.9883919198439075,10.0,0.9969162962132062,25.0
2011-02-18,1.0,1.0,1.0019209576691068,1.0,1.0028566325982324,2.0,0.993057574140998,11.0,0.999213115648927,25.0
2011-02-22,1.0,0.0,0.9897620659066545,1.0,0.9853451817678779,2.0,0.9747858907110424,10.0,0.9778623308930182,25.0
2011-02-23,1.0,0.0,0.983229103255548,0.0,0.9608867315718371,2.0,0.9463748294133788,9.0,0.9452272385137453,24.0
2011-02-24,1.0,0.0,0.9767785877732437,0.0,0.9366844653410424,1.0,0.9097970371548669,8.0,0.9026276617229086,24.0
2011-02-25,1.0,1.0,1.003470643438171,1.0,0.9602056173389337,2.0,0.9217456702823613,9.0,0.9091012627550097,25.0
2011-02-28,1.0,1.0,1.0041928539145717,2.0,0.9852491422591765,2.0,0.9358576952995424,9.0,0.9170023174322235,25.0
2011-03-01,1.0,0.0,0.991275601378593,1.0,0.984522550881266,2.0,0.9241525909463988,9.0,0.9015561935989276,25.0
2011-03-02,1.0,0.0,0.9989366596859003,0.0,0.9925738349356575,2.0,0.9266571174234387,9.0,0.900138617803731,24.0
2011-03-03,1.0,1.0,1.0022757959570459,1.0,0.9970417441742958,3.0,0.9351767829124563,10.0,0.905220808186379,24.0
2011-03-04,1.0,0.0,0.9902170680592858,1.0,0.9828255743899772,2.0,0.9211424194298635,10.0,0.888909196872749,24.0
2011-03-07,1.0,0.0,0.989233911295581,0.0,0.9726910283681676,1.0,0.9068741176148087,9.0,0.8714177877690441,24.0
2011-03-08,1.0,1.0,1.015833598670529,1.0,1.0054080928970675,2.0,0.941015384129288,9.0,0.9007984123340009,24.0
2011-03-09,1.0,0.0,0.992765873297331,1.0,0.9948176929372748,2.0,0.9331854361530014,8.0,0.8897830089479762,23.0
2011-03-10,1.0,0.0,0.9869640345105781,0.0,0.9789381789781634,1.0,0.9160731384557971,7.0,0.8695822604311765,22.0
2011-03-11,1.0,1.0,1.0080505165873845,1.0,0.9976877838159934,2.0,0.9367691693992767,8.0,0.8862161906528693,22.0
2011-03-14,1.0,0.0,0.9946473528001001,1.0,0.9877430994289703,2.0,0.932382292938816,8.0,0.8795614711940687,21.0
2011-03-15,1.0,1.0,1.0118861172639397,1.0,1.013852283917298,2.0,0.9603477075528507,8.0,0.9036312384825193,21.0
2011-03-16,1.0,0.0,0.9911118385321249,1.0,0.9989313116117255,2.0,0.9494800253226995,8.0,0.8909708053907816,20.0
2011-03-17,1.0,0.0,0.9946219527677492,0.0,0.9881199479509268,2.0,0.9456045542443715,8.0,0.8852961131130765,19.0
2011-03-18,1.0,1.0,1.0064781141014572,1.0,1.0015093495888392,2.0,0.9647060640184464,8.0,0.9006079522050922,19.0
2011-03-21,1.0,0.0,0.9909710171839027,1.0,0.9855072632724964,2.0,0.95444838649289,8.0,0.8882999020169382,19.0
2011-03-22,1.0,0.0,0.9912931165504411,0.0,0.9784199938895394,1.0,0.9459015802408229,7.0,0.877121429723213,18.0
2011-03-23,1.0,1.0,1.0067851385926054,1.0,0.9957180163710899,2.0,0.9653463075697455,8.0,0.8930659048427043,19.0
2011-03-24,1.0,1.0,1.0036770510798032,2.0,1.0033882935154694,3.0,0.9770843929321941,9.0,0.903368905840517,20.0
2011-03-25,1.0,1.0,1.001272668236664,2.0,1.008395267668036,3.0,0.9818303152665367,10.0,0.9093404379930183,21.0
2011-03-28,1.0,0.0,0.9900513649723869,1.0,0.9912602223058302,3.0,0.9659311275889627,9.0,0.8952949926176988,21.0
2011-03-29,1.0,1.0,1.00403551246039,1.0,0.9969866166052767,4.0,0.9772996030039369,9.0,0.9060011730735803,22.0
2011-03-30,1.0,1.0,1.0071827431497338,2.0,1.0088897255936926,4.0,0.9935219505218029,10.0,0.9222617818003787,23.0
2011-03-31,1.0,0.0,0.9916906591395176,1.0,0.9945513040591509,3.0,0.9798652882184129,10.0,0.9105047127755481,22.0
2011-04-01,1.0,1.0,1.0217528239147122,1.0,1.0325602057194718,3.0,1.0243979458647607,10.0,0.9540478645746516,22.0
2011-04-04,1.0,0.0,0.9996913509568032,1.0,1.0218954910148208,3.0,1.0237657820898172,10.0,0.9569863157163345,21.0
2011-04-05,1.0,1.0,1.0073551877809035,1.0,1.0255850022812605,3.0,1.0371110144478886,11.0,0.9741784579623697,22.0
2011-04-06,1.0,0.0,1.0,1.0,1.0172061453860077,2.0,1.0368773362062638,10.0,0.9776796999556155,21.0
2011-04-07,1.0,0.0,0.9914084449835561,0.0,0.9920172451959058,2.0,1.0191204753569572,10.0,0.9635847756897151,21.0
2011-04-08,1.0,0.0,0.987623360600579,0.0,0.9730797924160256,1.0,0.9940529982088058,10.0,0.9429362164036584,21.0
2011-04-11,1.0,0.0,0.9879595442450372,0.0,0.9595235258975096,1.0,0.9720935285240714,9.0,0.9237697445071416,21.0
2011-04-12,1.0,1.0,1.0061369373433202,1.0,0.9819064258517382,1.0,0.9847503962052502,10.0,0.937835162931145,22.0
2011-04-13,1.0,0.0,0.995323350957776,1.0,0.9852499876840158,1.0,0.977775784067657,9.0,0.9321444248352944,21.0
2011-04-14,1.0,0.0,0.9954426971970761,0.0,0.9872158998196664,1.0,0.9706615853469913,9.0,0.9271934774908175,20.0
2011-04-15,1.0,0.0,0.9944097311033557,0.0,0.9843749901046976,1.0,0.9616135855788304,9.0,0.9206413561875906,19.0
2011-04-18,1.0,0.0,0.9955156873962933,0.0,0.9806936997053821,1.0,0.9557485644631616,8.0,0.9164436752556571,18.0
2011-04-19,1.0,0.0,0.9936198931468444,0.0,0.9782465021610838,0.0,0.9460582888729374,8.0,0.9087721581275465,18.0
2011-04-20,1.0,1.0,1.005712368111105,1.0,0.9956090882681892,1.0,0.9581104068792364,9.0,0.9227271357104934,19.0
2011-04-21,1.0,1.0,1.0167542779216192,2.0,1.0270109072290843,2.0,0.9910796230220528,9.0,0.9575558579977033,19.0
2011-04-25,1.0,1.0,1.0030600519607353,2.0,1.0271803471870289,3.0,0.997544028592301,9.0,0.9666429356791147,20.0
2011-04-26,1.0,1.0,1.0020830166388892,2.0,1.0226975483808185,4.0,1.0020142049756604,9.0,0.9737262224541209,21.0
2011-04-27,1.0,1.0,1.0080888218814419,2.0,1.0246985348003055,5.0,1.0169135334328283,10.0,0.9928083054144317,21.0
2011-04-28,1.0,1.0,1.0020411235622,2.0,1.0159184850330094,5.0,1.0198146321509123,10.0,0.9997715397148179,22.0
2011-04-29,1.0,1.0,1.0028125047683716,2.0,1.014286618757519,5.0,1.0247251526083376,10.0,1.0083201895677372,22.0
2011-05-02,1.0,1.0,1.0014003446700928,2.0,1.0104879737555155,5.0,1.0258052850789745,11.0,1.0135300142067198,23.0
2011-05-03,1.0,1.0,1.0124290524572075,2.0,1.0248524737849185,5.0,1.05070072889234,11.0,1.0401335219711092,24.0
2011-05-04,1.0,1.0,1.0007572199772274,2.0,1.018432905647165,5.0,1.0512568218288119,12.0,1.0416962503712663,25.0
2011-05-05,1.0,0.0,0.9843221574510693,1.0,0.9863233047516975,4.0,1.0201165178887388,11.0,1.0103536113464762,24.0
2011-05-06,1.0,0.0,0.9982793585198426,0.0,0.9840261260879527,3.0,1.0180947891117054,11.0,1.0079560847033795,23.0
2011-05-09,1.0,0.0,0.9917851427483236,0.0,0.9727300571542595,2.0,1.00290588891826,11.0,0.9925495321142003,23.0
2011-05-10,1.0,1.0,1.0034920828683036,1.0,0.9879977611158708,2.0,1.009796626128146,12.0,1.0003428526938405,24.0
2011-05-11,1.0,0.0,0.9950723037030215,1.0,0.9890665274477751,1.0,0.9990879777294043,12.0,0.9916635042970033,23.0
2011-05-12,1.0,1.0,1.0019132787077032,1.0,0.9966377035962785,2.0,1.0025069475992936,12.0,0.9961031917455964,24.0
2011-05-13,1.0,0.0,0.9943990977316103,1.0,0.9908157373355012,2.0,0.9910234069117444,12.0,0.9854172186964502,24.0
2011-05-16,1.0,1.0,1.0004825588967137,1.0,0.9936102358297036,3.0,0.9911974572892059,13.0,0.9874256785384137,24.0
2011-05-17,1.0,0.0,1.0,1.0,0.996858786688323,2.0,0.9899054262278758,13.0,0.9881773626704443,24.0
2011-05-18,1.0,1.0,1.0067071234536107,1.0,1.0088982862055667,3.0,1.0009224182611232,14.0,1.0014562325737966,25.0
2011-05-19,1.0,0.0,0.9992062050390401,1.0,1.0069755301183543,2.0,0.9965017283838757,14.0,1.0001721273844484,24.0
2011-05-20,1.0,0.0,0.9953711251405509,0.0,0.9969943127784612,2.0,0.9854614444090679,13.0,0.9912245338880391,24.0
2011-05-23,1.0,0.0,0.996459587659092,0.0,0.990846801996652,1.0,0.9784934579894143,12.0,0.9851375222384395,23.0
2011-05-24,1.0,0.0,0.9978961132407626,0.0,0.9883944634741757,1.0,0.9748396351282922,11.0,0.9816191790270483,23.0
2011-05-25,1.0,1.0,1.0070853547722185,1.0,1.004110225471124,1.0,0.988752381191816,11.0,0.9957409671150373,24.0
2011-05-26,1.0,0.0,0.9904761881303987,1.0,0.9901884937408567,1.0,0.9717060866096852,10.0,0.9777122790406939,23.0
2011-05-27,1.0,1.0,1.009683672883558,1.0,1.0089020963191124,2.0,0.9916517123654816,10.0,0.9968331308841368,24.0
2011-05-31,1.0,1.0,1.0084006780474724,2.0,1.0204015941063502,3.0,1.0088804098634752,10.0,1.013003537323861,25.0
2011-06-01,1.0,0.0,0.9745325604615538,1.0,0.9734655584824143,3.0,0.9616013636574818,9.0,0.9632820897019723,24.0
2011-06-02,1.0,0.0,0.9894701794823674,0.0,0.9635416766913193,2.0,0.9464212414080447,8.0,0.9443292492240541,23.0
2011-06-03,1.0,0.0,0.9918256210446553,0.0,0.9576427474310634,2.0,0.9366642927961484,7.0,0.9304691326851012,22.0
2011-06-06,1.0,0.0,0.9902912383784997,0.0,0.9563353711596725,1.0,0.9235459708438613,7.0,0.9139687255380221,22.0
2011-06-07,1.0,1.0,1.0038367844457217,1.0,0.9836626053226982,1.0,0.9351674410122967,8.0,0.9224359168591675,22.0
2011-06-08,1.0,1.0,1.001387923697188,2.0,0.9957217849613696,2.0,0.9414524443055609,9.0,0.9266644976191584,22.0
2011-06-09,1.0,1.0,1.0101183354260415,2.0,1.0171306307181673,3.0,0.963933374952987,9.0,0.9466092767685459,23.0
2011-06-10,1.0,0.0,0.989708398461545,1.0,0.9982698962166083,3.0,0.9479143927362063,9.0,0.9295394675461112,22.0
2011-06-13,1.0,0.0,0.9954735336618308,0.0,0.9890680010883751,3.0,0.9435495279170525,8.0,0.9235179720401254,22.0
2011-06-14,1.0,1.0,1.0090121395301206,1.0,1.0047632232642913,3.0,0.9636793706528308,9.0,0.9427004413474819,22.0
2011-06-15,1.0,0.0,0.9972442328000751,1.0,0.9986202217874687,2.0,0.9616419038590339,8.0,0.9400050239099953,22.0
2011-06-16,1.0,0.0,0.9937434722866955,0.0,0.9920882692712928,1.0,0.9534691658720037,8.0,0.9306577502138176,22.0
2011-06-17,1.0,1.0,1.0071192888752525,1.0,1.0052689844196436,2.0,0.9710285827155896,8.0,0.9456200480305121,23.0
2011-06-20,1.0,1.0,1.0088858587439515,2.0,1.01673899753373,3.0,0.9915229912995775,9.0,0.9633940804460333,24.0
2011-06-21,1.0,1.0,1.0011842276112575,2.0,1.015791275063268,3.0,0.9964081239502135,10.0,0.9667038729726071,24.0
2011-06-22,1.0,1.0,1.0063801068531555,2.0,1.0216813014851325,4.0,1.0108087826247893,11.0,0.9797118937533127,25.0
2011-06-23,1.0,1.0,1.0028281497248719,2.0,1.0167318691565008,5.0,1.0176702026273698,12.0,0.9855644851075678,26.0
2011-06-24,1.0,0.0,0.9963370077370839,1.0,1.0030843569378023,4.0,1.0124395703412945,11.0,0.978583934236937,26.0
2011-06-27,1.0,1.0,1.0056497200209993,1.0,1.0094742593514392,4.0,1.0246380092636653,12.0,0.989508680805016,27.0
2011-06-28,1.0,1.0,1.0039499633017461,2.0,1.0113402812061065,4.0,1.0340652186790746,12.0,0.996738806420894,28.0
2011-06-29,1.0,0.0,0.9967105137261656,1.0,1.0025145398101096,3.0,1.0297949160505149,11.0,0.9899534128190368,27.0
2011-06-30,1.0,1.0,1.0009891423251227,1.0,1.0030395328314137,3.0,1.0316171133779473,12.0,0.9923122643312631,27.0
2011-07-01,1.0,1.0,1.003610097004045,2.0,1.0059210501219098,4.0,1.0374474869794492,13.0,0.9998841891271343,27.0
2011-07-05,1.0,1.0,1.004557302802924,2.0,1.011140253381641,4.0,1.044012000312125,14.0,1.0093213554179195,27.0
2011-07-06,1.0,1.0,1.0053182903725988,2.0,1.017352741463069,4.0,1.050724299092372,15.0,1.0205247528068657,27.0
2011-07-07,1.0,1.0,1.009684056282258,2.0,1.0271981086948432,5.0,1.066108942610977,15.0,1.040561698709519,27.0
