Date,Open,High,Low,Close,Adj Close,Volume,2WeeksAgo,Target,Close_Ratio_1,Trend_1,Close_Ratio_4,Trend_4,Close_Ratio_50,Trend_50,Close_Ratio_100,Trend_100
2013-01-07,2.319999933242798,2.319999933242798,2.140666961669922,2.194000005722046,2.194000005722046,73645500,2.4653329849243164,1,1.0,1.0,0.9785177655949723,2.0,1.0430136191853074,26.0,1.1208669863544376,55.0
2013-01-14,2.2053329944610596,2.3233330249786377,2.190000057220459,2.301332950592041,2.301332950592041,133789500,2.553333044052124,1,1.0,1.0,1.0224359921569202,3.0,1.09170702765358,26.0,1.1711776896627653,55.0
2013-01-21,2.303999900817871,2.51466703414917,2.2839999198913574,2.4653329849243164,2.4653329849243164,101140500,2.615999937057495,1,1.0,1.0,1.0656292425803675,3.0,1.1651719748936125,26.0,1.248973919152369,55.0
2013-01-28,2.4573330879211426,2.580667018890381,2.4573330879211426,2.553333044052124,2.553333044052124,95740500,2.4693329334259033,0,1.0,1.0,1.0735057037528803,4.0,1.2042357648215172,26.0,1.2877497451842235,55.0
2013-02-04,2.559999942779541,2.6666669845581055,2.50600004196167,2.615999937057495,2.615999937057495,100017000,2.4073328971862793,0,1.0,0.0,1.053140186108565,3.0,1.229546702823469,26.0,1.3126599036128805,55.0
2013-02-11,2.5320000648498535,2.609999895095825,2.4633328914642334,2.4693329334259033,2.4693329334259033,142540500,2.309999942779541,0,1.0,0.0,0.9775665884357585,2.0,1.158433808923082,25.0,1.233256440597119,55.0
2013-02-18,2.4906671047210693,2.6433329582214355,2.3026669025421143,2.4073328971862793,2.4073328971862793,261127500,2.564666986465454,1,1.0,0.0,0.9585240620882304,1.0,1.1283808898485879,24.0,1.196967422739828,54.0
2013-02-25,2.4100000858306885,2.450000047683716,2.25333309173584,2.309999942779541,2.309999942779541,166845000,2.3526670932769775,1,1.0,1.0,0.9426007214821907,1.0,1.0832119238192368,25.0,1.1455378292045828,54.0
2013-03-04,2.318000078201294,2.629333019256592,2.313333034515381,2.564666986465454,2.564666986465454,105976500,2.441333055496216,0,1.0,1.0,1.0520272662720689,2.0,1.1993392344504201,25.0,1.266810836279388,55.0
2013-03-11,2.5913329124450684,2.632667064666748,2.3473329544067383,2.3526670932769775,2.3526670932769775,134658000,2.5260000228881836,1,1.0,0.0,0.9767507742128438,2.0,1.1015390581422055,24.0,1.1583900785114827,54.0
2013-03-18,2.353332996368408,2.4706668853759766,2.328000068664551,2.441333055496216,2.441333055496216,81361500,2.757999897003174,1,1.0,1.0,1.0099977735489976,3.0,1.1415282030221687,25.0,1.1981610669364282,54.0
2013-03-25,2.4733328819274902,2.568000078201294,2.4513330459594727,2.5260000228881836,2.5260000228881836,99630000,2.9166669845581055,1,1.0,1.0,1.0221892077818295,3.0,1.17795922444528,26.0,1.2355542313465224,54.0
2013-04-01,2.8239998817443848,3.111999988555908,2.680666923522949,2.757999897003174,2.757999897003174,453175500,3.188667058944702,1,1.0,1.0,1.0946615908759922,3.0,1.2796164275232411,27.0,1.3427937511827657,55.0
2013-04-08,2.7980000972747803,3.0093328952789307,2.688667058944702,2.9166669845581055,2.9166669845581055,181395000,3.413332939147949,1,1.0,1.0,1.0962852830429792,4.0,1.3445736225628553,28.0,1.4126165110547397,55.0
2013-04-15,2.9000000953674316,3.3253331184387207,2.8340001106262207,3.188667058944702,3.188667058944702,200398500,3.636667013168335,1,1.0,1.0,1.1198783244720798,4.0,1.4556490141565204,29.0,1.5345130917113468,55.0
2013-04-22,3.240000009536743,3.582667112350464,3.183332920074463,3.413332939147949,3.413332939147949,250818000,5.117332935333252,1,1.0,1.0,1.1121366972349316,4.0,1.5404424830745507,30.0,1.6313003923423044,55.0
2013-04-29,3.450666904449463,3.878667116165161,3.413332939147949,3.636667013168335,3.636667013168335,275013000,6.099999904632568,1,1.0,1.0,1.1057619713263402,4.0,1.6150044616504304,31.0,1.7246177773289109,56.0
2013-05-06,3.7593328952789307,5.400000095367432,3.6746668815612793,5.117332935333252,5.117332935333252,1122228000,6.4720001220703125,1,1.0,1.0,1.3329859216281672,4.0,2.211084076557385,31.0,2.389847632108254,57.0
2013-05-13,5.3993330001831055,6.474667072296143,5.207333087921143,6.099999904632568,6.099999904632568,1756135500,6.517333030700684,1,1.0,1.0,1.335717693216779,4.0,2.5428674596732557,31.0,2.792256106151659,58.0
2013-05-20,6.074666976928711,6.53000020980835,5.5366668701171875,6.4720001220703125,6.4720001220703125,810915000,6.802667140960693,1,1.0,1.0,1.2139173083738617,4.0,2.601077156024347,31.0,2.9010020241455488,58.0
2013-05-27,6.769999980926514,7.659999847412109,6.51533317565918,6.517333030700684,6.517333030700684,1141456500,6.686666965484619,1,1.0,1.0,1.0769484790108976,4.0,2.527404252764945,31.0,2.8625220979526307,58.0
2013-06-03,6.507999897003174,6.860000133514404,5.883333206176758,6.802667140960693,6.802667140960693,906645000,6.636666774749756,0,1.0,1.0,1.050929567255365,4.0,2.5481335500947315,31.0,2.925123482340305,59.0
2013-06-10,6.595333099365234,6.834667205810547,6.269999980926514,6.686666965484619,6.686666965484619,575124000,7.157332897186279,1,1.0,0.0,1.0101213780927318,3.0,2.4212316438939028,31.0,2.8165297698129756,58.0
2013-06-17,6.906667232513428,7.142000198364258,6.5,6.636666774749756,6.636666774749756,693982500,8.005999565124512,1,1.0,1.0,0.9963718199375353,3.0,2.3261302848717524,31.0,2.741382123526762,58.0
2013-06-24,6.433332920074463,7.349999904632568,6.353332996368408,7.157332897186279,7.157332897186279,510969000,8.65999984741211,1,1.0,1.0,1.049334066771206,3.0,2.425743112125073,31.0,2.8933558515804214,59.0
2013-07-01,7.2906670570373535,8.12600040435791,7.27666711807251,8.005999565124512,8.005999565124512,518896500,7.97866678237915,0,1.0,1.0,1.1241750099082088,3.0,2.6092566643089623,32.0,3.1549328382726287,60.0
2013-07-08,8.091333389282227,8.662667274475098,7.921332836151123,8.65999984741211,8.65999984741211,612678000,8.62600040435791,0,1.0,0.0,1.1372291671310846,3.0,2.704424479220459,32.0,3.322242114055544,60.0
2013-07-15,8.868666648864746,8.883999824523926,6.966667175292969,7.97866678237915,7.97866678237915,1284175500,9.199999809265137,1,1.0,0.0,1.0035427973281885,2.0,2.3993296430815985,31.0,2.9864825460923066,60.0
2013-07-22,7.992667198181152,8.711999893188477,7.970666885375977,8.62600040435791,8.62600040435791,589809000,10.199999809265137,1,1.0,1.0,1.0370697417341461,2.0,2.4945248522935177,31.0,3.1458408507836335,60.0
2013-07-29,8.621333122253418,9.216667175292969,8.545332908630371,9.199999809265137,9.199999809265137,611266500,9.466667175292969,1,1.0,1.0,1.067760190581749,2.0,2.554164914504517,32.0,3.263969988349591,61.0
2013-08-05,9.333999633789062,10.592000007629395,8.824000358581543,10.199999809265137,10.199999809265137,1107628500,10.78933334350586,1,1.0,1.0,1.133186413242732,3.0,2.707993329925038,33.0,3.5107766689649633,61.0
2013-08-12,9.961999893188477,10.033332824707031,9.0,9.466667175292969,9.466667175292969,789633000,11.266667366027832,1,1.0,1.0,1.0099753240017255,4.0,2.416239991771681,34.0,3.1737448278138833,61.0
2013-08-19,9.562000274658203,10.819999694824219,9.522000312805176,10.78933334350586,10.78933334350586,663697500,11.131333351135254,1,1.0,1.0,1.0882926473817123,4.0,2.6350238176779683,34.0,3.51088041525936,62.0
2013-08-26,11.010000228881836,11.533332824707031,10.683333396911621,11.266667366027832,11.266667366027832,1154137500,11.03600025177002,0,1.0,1.0,1.0801483211605154,4.0,2.6327679995035207,34.0,3.5546920089156733,62.0
2013-09-02,11.5600004196167,11.579999923706055,11.010000228881836,11.131333351135254,11.131333351135254,582627000,12.22599983215332,1,1.0,0.0,1.0438723710403368,3.0,2.4946959533836557,34.0,3.411547420775536,61.0
2013-09-09,10.874667167663574,11.19333267211914,10.567333221435547,11.03600025177002,11.03600025177002,610590000,12.726667404174805,1,1.0,1.0,0.9982060758965302,3.0,2.3765634656234376,35.0,3.289909160129501,61.0
2013-09-16,11.199999809265137,12.388667106628418,10.890666961669922,12.22599983215332,12.22599983215332,712617000,12.065333366394043,0,1.0,1.0,1.0710468346608015,3.0,2.5209910389483756,36.0,3.5354946814079526,61.0
2013-09-23,12.298666954040527,12.751999855041504,11.807332992553711,12.726667404174805,12.726667404174805,528454500,11.91333293914795,0,1.0,0.0,1.0803622391770618,2.0,2.5114985658612197,36.0,3.569465481205271,60.0
2013-09-30,12.600000381469727,12.966667175292969,11.199999809265137,12.065333366394043,12.065333366394043,1135297500,12.226667404174805,1,1.0,0.0,1.004314575423424,2.0,2.288707456282114,36.0,3.2924550896891467,59.0
2013-10-07,12.163999557495117,12.4486665725708,10.766667366027832,11.91333293914795,11.91333293914795,866314500,11.310667037963867,0,1.0,1.0,0.9738817299106565,2.0,2.1765713884910056,36.0,3.1673894387647965,59.0
2013-10-14,11.666666984558105,12.586000442504883,11.609999656677246,12.226667404174805,12.226667404174805,593839500,10.811332702636719,0,1.0,0.0,0.9994823122575056,1.0,2.152804632373849,35.0,3.166070412470865,59.0
2013-10-21,12.218667030334473,12.22599983215332,10.676667213439941,11.310667037963867,11.310667037963867,819906000,9.196666717529297,0,1.0,0.0,0.952156482867802,1.0,1.9284367023079623,34.0,2.8607224050258666,58.0
2013-10-28,11.345333099365234,11.366666793823242,10.199999809265137,10.811332702636719,10.811332702636719,703044000,9.029999732971191,0,1.0,0.0,0.9347916374583035,1.0,1.7902600422344563,33.0,2.6762756034301307,58.0
2013-11-04,11.0,12.095333099365234,8.821332931518555,9.196666717529297,9.196666717529297,1671327000,8.092000007629395,0,1.0,0.0,0.8447900982098524,0.0,1.4881177131393166,32.0,2.237105640909677,58.0
2013-11-11,9.399999618530273,9.694666862487793,8.940667152404785,9.029999732971191,9.029999732971191,956175000,8.485333442687988,0,1.0,0.0,0.8951968513856613,0.0,1.429798885069142,31.0,2.1589441372875857,58.0
2013-11-18,9.017999649047852,9.029999732971191,7.861999988555908,8.092000007629395,8.092000007629395,1197067500,9.157333374023438,1,1.0,0.0,0.8717479332646797,0.0,1.2581132639823558,31.0,1.9062785686357377,57.0
2013-11-25,8.300000190734863,8.706000328063965,7.739999771118164,8.485333442687988,8.485333442687988,693549000,9.84333324432373,1,1.0,1.0,0.9752135923306434,1.0,1.2941903919579059,32.0,1.968419941494252,58.0
2013-12-02,8.423333168029785,9.662667274475098,8.26200008392334,9.157333374023438,9.157333374023438,956689500,9.549332618713379,1,1.0,1.0,1.0536368423297748,2.0,1.3679312961301748,33.0,2.088633110301218,59.0
2013-12-09,9.133333206176758,10.119999885559082,8.947333335876465,9.84333324432373,9.84333324432373,724608000,10.074666976928711,1,1.0,1.0,1.106676398372744,3.0,1.4376405616234873,33.0,2.203267652660699,60.0
2013-12-16,9.898667335510254,10.326666831970215,9.273332595825195,9.549332618713379,9.549332618713379,733572000,9.970666885375977,1,1.0,1.0,1.0313753842891866,4.0,1.3657538381810774,34.0,2.100893796864525,60.0
2013-12-23,9.65666675567627,10.533332824707031,9.506667137145996,10.074666976928711,10.074666976928711,418750500,9.714667320251465,0,1.0,1.0,1.0433402242093497,4.0,1.4091231644275446,34.0,2.177571884754549,60.0
2013-12-30,10.074666976928711,10.320667266845703,9.770000457763672,9.970666885375977,9.970666885375977,294199500,11.333999633789062,1,1.0,0.0,1.0112751107880449,3.0,1.3652861936530238,33.0,2.118938878214496,59.0
2014-01-06,10.0,10.24666690826416,9.483332633972168,9.714667320251465,9.714667320251465,440797500,11.640000343322754,1,1.0,1.0,0.9885354322578441,3.0,1.3043370113111659,33.0,2.031543992820489,59.0
2014-01-13,9.718667030334473,11.546667098999023,9.111332893371582,11.333999633789062,11.333999633789062,1133314500,12.093999862670898,1,1.0,1.0,1.1032266908683122,3.0,1.4867017433394198,33.0,2.326383251233873,59.0
2014-01-20,11.416000366210938,12.158666610717773,11.387332916259766,11.640000343322754,11.640000343322754,484335000,12.435333251953125,1,1.0,1.0,1.0914376012959441,3.0,1.4915300935107925,34.0,2.3440143698498934,60.0
2014-01-27,11.677332878112793,12.399999618530273,10.980667114257812,12.093999862670898,12.093999862670898,537286500,13.215332984924316,1,1.0,1.0,1.0802393541637074,4.0,1.512400306592929,35.0,2.38818974198251,60.0
2014-02-03,12.192667007446289,12.442000389099121,11.290666580200195,12.435333251953125,12.435333251953125,502339500,13.973333358764648,1,1.0,1.0,1.0471124818074293,4.0,1.5170368585554128,36.0,2.4074848256924315,60.0
2014-02-10,12.62266731262207,13.514666557312012,12.621333122253418,13.215332984924316,13.215332984924316,645624000,16.320667266845703,1,1.0,1.0,1.0703996958417858,4.0,1.5704072435414194,36.0,2.505805263403226,61.0
2014-02-17,13.682666778564453,14.347332954406738,12.894000053405762,13.973333358764648,13.973333358764648,769843500,16.413999557495117,1,1.0,1.0,1.0807327046768527,4.0,1.6166477653038875,36.0,2.5920223603572334,61.0
2014-02-24,13.917332649230957,17.666667938232422,13.887999534606934,16.320667266845703,16.320667266845703,1471504500,15.39799976348877,0,1.0,1.0,1.1669149666731928,4.0,1.8291052530753233,37.0,2.951680370587937,61.0
2014-03-03,15.817333221435547,17.333332061767578,15.666000366210938,16.413999557495117,16.413999557495117,644160000,15.259332656860352,0,1.0,0.0,1.095666658693298,3.0,1.783701256626638,36.0,2.894664055972785,61.0
2014-03-10,16.18000030517578,16.5,15.221332550048828,15.39799976348877,15.39799976348877,612279000,14.157999992370605,0,1.0,0.0,0.9917238126254926,2.0,1.6277551792313125,35.0,2.6539032532489633,61.0
2014-03-17,15.66333293914795,16.10333251953125,15.166666984558105,15.259332656860352,15.259332656860352,438915000,14.148667335510254,0,1.0,0.0,0.962855428992551,1.0,1.5715587558406277,34.0,2.572156008876776,61.0
2014-03-24,15.316666603088379,15.326666831970215,13.533332824707031,14.157999992370605,14.157999992370605,679230000,13.585332870483398,0,1.0,0.0,0.924916182280597,0.0,1.4251336723241264,33.0,2.33944605660704,61.0
2014-03-31,14.433333396911621,15.715332984924316,13.759332656860352,14.148667335510254,14.148667335510254,732045000,13.208000183105469,0,1.0,0.0,0.9598173391169909,0.0,1.393448498074513,32.0,2.2923488293715724,61.0
2014-04-07,13.720666885375977,14.563332557678223,13.239999771118164,13.585332870483398,13.585332870483398,572721000,13.323332786560059,0,1.0,0.0,0.9508322687694915,0.0,1.3116868265339408,31.0,2.1610397051925943,61.0
2014-04-14,13.84000015258789,13.895999908447266,12.288000106811523,13.208000183105469,13.208000183105469,517369500,14.060667037963867,1,1.0,0.0,0.9588384821534305,0.0,1.2521124652340394,30.0,2.0636898381752893,61.0
2014-04-21,13.138667106628418,14.621999740600586,12.933333396911621,13.323332786560059,13.323332786560059,522756000,12.150667190551758,0,1.0,1.0,0.9820879745403472,1.0,1.24369589923279,30.0,2.045480515801326,61.0
2014-04-28,13.333333015441895,14.267999649047852,12.699999809265137,14.060667037963867,14.060667037963867,401826000,12.77066707611084,0,1.0,0.0,1.0381217598583015,1.0,1.2933027699845974,29.0,2.1190426049266327,60.0
2014-05-05,13.965332984924316,14.577333450317383,11.814666748046875,12.150667190551758,12.150667190551758,742722000,13.819999694824219,1,1.0,0.0,0.9215057057994805,1.0,1.1060661122858502,28.0,1.8036152234098242,59.0
2014-05-12,12.258000373840332,12.898667335510254,11.991999626159668,12.77066707611084,12.77066707611084,450514500,13.851332664489746,1,1.0,1.0,0.9766244531654912,2.0,1.149418422525658,28.0,1.8657999912106442,59.0
2014-05-19,12.714667320251465,13.850666999816895,12.666666984558105,13.819999694824219,13.819999694824219,384367500,13.878000259399414,1,1.0,1.0,1.0469299975936892,2.0,1.2283468741338253,28.0,1.9855522605096543,59.0
2014-05-26,13.90133285522461,14.319999694824219,13.684000015258789,13.851332664489746,13.851332664489746,301647000,13.761333465576172,0,1.0,1.0,1.053480156311245,3.0,1.2156490898394523,29.0,1.9569741642990337,60.0
2014-06-02,13.821999549865723,14.053999900817871,13.359999656677246,13.878000259399414,13.878000259399414,286270500,15.305999755859375,1,1.0,0.0,1.021944060189069,3.0,1.20270250508506,28.0,1.9285571710832472,59.0
2014-06-09,13.863332748413086,13.999333381652832,13.283332824707031,13.761333465576172,13.761333465576172,297538500,15.937333106994629,1,1.0,1.0,0.9952028742235627,3.0,1.1790954833697684,28.0,1.8823207739331813,59.0
2014-06-16,13.784000396728516,15.702667236328125,13.750666618347168,15.305999755859375,15.305999755859375,707827500,15.283332824707031,0,1.0,1.0,1.0779505766550566,3.0,1.2952423481760527,28.0,2.0565117157006747,60.0
2014-06-23,15.300666809082031,16.125333786010742,15.214667320251465,15.937333106994629,15.937333106994629,486375000,14.541999816894531,0,1.0,0.0,1.0826502283637205,2.0,1.3322588550429957,28.0,2.101885035643855,60.0
2014-06-30,15.970000267028809,16.299333572387695,14.933333396911621,15.283332824707031,15.283332824707031,335382000,14.668000221252441,0,1.0,0.0,1.0140215657770246,2.0,1.2621743649316575,28.0,1.9804622518234103,59.0
2014-07-07,15.166666984558105,15.3186674118042,14.284667015075684,14.541999816894531,14.541999816894531,390172500,14.904666900634766,1,1.0,0.0,0.952501561759757,1.0,1.1893298749890753,27.0,1.8542524826675202,58.0
2014-07-14,14.666000366210938,15.252667427062988,14.239999771118164,14.668000221252441,14.668000221252441,388039500,15.5513334274292,1,1.0,1.0,0.9708978040103623,1.0,1.1890003853345958,27.0,1.8405893650601823,59.0
2014-07-21,14.483332633972168,15.131333351135254,14.447999954223633,14.904666900634766,14.904666900634766,239521500,16.54199981689453,1,1.0,1.0,1.0037150718867462,2.0,1.1990393694912909,27.0,1.8404080033613441,60.0
2014-07-28,14.949999809265137,15.833333015441895,14.736000061035156,15.5513334274292,15.5513334274292,517041000,17.46733283996582,1,1.0,1.0,1.0425591346482124,3.0,1.2389328892389786,27.0,1.8884283585094548,61.0
2014-08-04,15.625332832336426,17.112667083740234,15.5513334274292,16.54199981689453,16.54199981689453,497499000,17.118667602539062,1,1.0,1.0,1.0730061764121481,4.0,1.305886869924039,27.0,1.9737689688191284,61.0
2014-08-11,17.031999588012695,17.709333419799805,16.972000122070312,17.46733283996582,17.46733283996582,441160500,17.979999542236328,1,1.0,1.0,1.0838279758238856,4.0,1.365567094826418,27.0,2.0464734273373115,61.0
2014-08-18,17.549999237060547,17.817333221435547,16.774667739868164,17.118667602539062,17.118667602539062,299413500,18.492666244506836,1,1.0,1.0,1.0269249349695029,4.0,1.3258965161600407,28.0,1.9707194449759609,62.0
2014-08-25,17.21266746520996,18.133333206176758,17.21266746520996,17.979999542236328,17.979999542236328,306198000,18.613332748413086,1,1.0,1.0,1.0406899110867192,4.0,1.3777890055191038,28.0,2.032376299287257,63.0
2014-09-01,18.366666793823242,19.42799949645996,18.167333602905273,18.492666244506836,18.492666244506836,542044500,17.288000106811523,0,1.0,1.0,1.0409802055583857,4.0,1.4035937851720166,28.0,2.0519014715713753,64.0
2014-09-08,18.507999420166016,19.03266716003418,18.243999481201172,18.613332748413086,18.613332748413086,313986000,16.440000534057617,0,1.0,0.0,1.0311429298996937,3.0,1.40023988701173,28.0,2.0275608245583063,64.0
2014-09-15,18.291332244873047,18.293333053588867,16.608667373657227,17.288000106811523,17.288000106811523,606550500,17.013999938964844,0,1.0,0.0,0.9554812740047594,2.0,1.2903983575115618,28.0,1.8520449621171418,64.0
2014-09-22,17.0,17.06800079345703,16.31399917602539,16.440000534057617,16.440000534057617,393778500,15.793999671936035,0,1.0,0.0,0.928367767967486,1.0,1.2188660711805839,27.0,1.7340504497397835,63.0
2014-09-29,16.266666412353516,17.100000381469727,15.710000038146973,17.013999938964844,17.013999938964844,441558000,15.165332794189453,0,1.0,0.0,0.9812655565183694,0.0,1.2525312203436063,27.0,1.7664855662716208,62.0
2014-10-06,17.275333404541016,17.702667236328125,15.680000305175781,15.793999671936035,15.793999671936035,562552500,15.682666778564453,0,1.0,0.0,0.9495009986877518,0.0,1.1550928032992354,27.0,1.6167004811226882,61.0
2014-10-13,15.904666900634766,15.93066692352295,14.48799991607666,15.165332794189453,15.165332794189453,652050000,16.113332748413086,1,1.0,0.0,0.9417511625126633,0.0,1.1020965063876658,27.0,1.5318971888143167,60.0
2014-10-20,15.114666938781738,15.853333473205566,15.034000396728516,15.682666778564453,15.682666778564453,280455000,16.01333236694336,1,1.0,1.0,0.9854635528266977,1.0,1.1290486815650402,28.0,1.5627792406723426,60.0
2014-10-27,15.616666793823242,16.30666732788086,14.687333106994629,16.113332748413086,16.113332748413086,480537000,17.245332717895508,1,1.0,1.0,1.0270574459033366,2.0,1.1483417801272318,29.0,1.583822284953816,60.0
