Date,Open,High,Low,Close,Adj Close,Volume,3WeeksAgo,Target,Close_Ratio_1,Trend_1,Close_Ratio_6,Trend_6,Close_Ratio_50,Trend_50
1982-07-12,0.05189700052142143,0.059709999710321426,0.05189700052142143,0.05915199965238571,0.04595886915922165,391686400,0.054687999188899994,0,1.0,1.0,1.0443379854811194,3.0,0.7500735392149686,16.0
1982-07-19,0.059709999710321426,0.06473200023174286,0.059709999710321426,0.06305799633264542,0.048993680626153946,258697600,0.05859399959445,0,1.0,0.0,1.102438233311515,2.0,0.8098031695433013,16.0
1982-07-26,0.060825999826192856,0.060825999826192856,0.05747799947857857,0.06026799976825714,0.04682597517967224,243174400,0.06584800034761429,1,1.0,0.0,1.0451642058282615,2.0,0.782383869699891,16.0
1982-08-02,0.061941999942064285,0.0625,0.054687999188899994,0.054687999188899994,0.04249051213264465,434716800,0.07533500343561172,1,1.0,1.0,0.9607926930214177,3.0,0.7164856035980742,17.0
1982-08-09,0.05524599924683571,0.059709999710321426,0.05524599924683571,0.05859399959445,0.04552532359957695,294828800,0.0820309966802597,1,1.0,1.0,1.0144946851824839,4.0,0.7739971561036336,18.0
1982-08-16,0.059709999710321426,0.0664059966802597,0.059709999710321426,0.06584800034761429,0.05116141214966774,313689600,0.08091499656438828,1,1.0,1.0,1.0925864684273638,4.0,0.8756280564082602,19.0
1982-08-23,0.06863799691200256,0.07979899644851685,0.06863799691200256,0.07533500343561172,0.058532457798719406,891766400,0.07924100011587143,1,1.0,1.0,1.1964552416758805,4.0,1.0050651959225976,20.0
1982-08-30,0.07645100355148315,0.08258900046348572,0.07645100355148315,0.0820309966802597,0.0637349858880043,483526400,0.08091499656438828,0,1.0,1.0,1.2405006031377246,5.0,1.093584190381176,21.0
1982-09-06,0.078125,0.08147300034761429,0.07756700366735458,0.08091499656438828,0.06286792457103729,273369600,0.08258900046348572,1,1.0,0.0,1.1630982035889987,5.0,1.0737538372562194,20.0
1982-09-13,0.08147300034761429,0.08482100069522858,0.07924100011587143,0.07924100011587143,0.061567261815071106,366553600,0.10491099953651428,1,1.0,1.0,1.0757573110120704,5.0,1.0499846863636053,20.0
1982-09-20,0.07979899644851685,0.08426299691200256,0.07979899644851685,0.08091499656438828,0.06286792457103729,497190400,0.10267899930477142,1,1.0,1.0,1.045672347729434,5.0,1.0728005798273077,20.0
1982-09-27,0.08091499656438828,0.08370500057935715,0.08091499656438828,0.08258900046348572,0.0641685351729393,310172800,0.11551299691200256,1,1.0,1.0,1.0301605508708065,5.0,1.0946711924946366,20.0
1982-10-04,0.08258900046348572,0.1054690033197403,0.08035700023174286,0.10491099953651428,0.08151189237833023,910313600,0.1132809966802597,1,1.0,1.0,1.2327918998350533,5.0,1.3831705935489966,21.0
1982-10-11,0.10491099953651428,0.11049100011587143,0.10100399702787399,0.10267899930477142,0.07977772504091263,1094800000,0.13448700308799744,1,1.0,1.0,1.1596687142942754,5.0,1.3489794345803305,22.0
1982-10-18,0.10267899930477142,0.11941999942064285,0.10267899930477142,0.11551299691200256,0.08974924683570862,848489600,0.1445309966802597,1,1.0,1.0,1.224848351804852,6.0,1.5036999525387518,23.0
1982-10-25,0.11551299691200256,0.11607100069522858,0.10379499942064285,0.1132809966802597,0.08801506459712982,879648000,0.13783499598503113,1,1.0,1.0,1.1330214840470114,6.0,1.4623223854660452,23.0
1982-11-01,0.1132809966802597,0.14229899644851685,0.11216499656438828,0.13448700308799744,0.10449136793613434,1120918400,0.12946400046348572,0,1.0,1.0,1.2348453210385488,6.0,1.7140875860683034,23.0
1982-11-08,0.13448700308799744,0.15178599953651428,0.1283479928970337,0.1445309966802597,0.11229511350393295,756022400,0.14174099266529083,0,1.0,0.0,1.2121660123039424,5.0,1.8142304717064113,23.0
1982-11-15,0.1445309966802597,0.14620499312877655,0.1333709955215454,0.13783499598503113,0.10709253698587418,700739200,0.13057999312877655,0,1.0,0.0,1.1051466719761784,4.0,1.7074538383737003,22.0
1982-11-22,0.13783499598503113,0.13783499598503113,0.125558003783226,0.12946400046348572,0.10058864951133728,365478400,0.13448700308799744,1,1.0,0.0,1.00215841730265,3.0,1.5857788593361273,21.0
1982-11-29,0.12946400046348572,0.15067000687122345,0.125,0.14174099266529083,0.11012738943099976,628297600,0.14285700023174286,1,1.0,1.0,1.0612811448265687,3.0,1.7194682323255048,21.0
1982-12-06,0.14174099266529083,0.155691996216774,0.1289059966802597,0.13057999312877655,0.10145574063062668,788323200,0.1333709955215454,1,1.0,1.0,0.9570530270879656,3.0,1.5715201030254153,22.0
1982-12-13,0.12946400046348572,0.13560299575328827,0.12332600355148315,0.13448700308799744,0.10449136793613434,718121600,0.12276799976825714,0,1.0,1.0,0.9856884682358878,3.0,1.6047453965385898,23.0
1982-12-20,0.13448700308799744,0.14285700023174286,0.13169600069522858,0.14285700023174286,0.11099448800086975,337926400,0.14732100069522858,1,1.0,0.0,1.049179665858193,3.0,1.6828801241268891,23.0
1982-12-27,0.14285700023174286,0.15067000687122345,0.1322540044784546,0.1333709955215454,0.10362420976161957,462470400,0.16685299575328827,1,1.0,1.0,0.9848935234527134,4.0,1.5549824061696775,23.0
1983-01-03,0.1333709955215454,0.13616099953651428,0.12276799976825714,0.12276799976825714,0.09538613259792328,747936000,0.18303599953651428,1,1.0,1.0,0.91412801731766,5.0,1.4213737319032722,24.0
1983-01-10,0.12276799976825714,0.14732100069522858,0.12165199965238571,0.14732100069522858,0.11446286737918854,720630400,0.19642899930477142,1,1.0,1.0,1.0894052784061605,5.0,1.6836685922767582,25.0
1983-01-17,0.14732100069522858,0.17410700023174286,0.14508900046348572,0.16685299575328827,0.12963847815990448,1734745600,0.20758900046348572,1,1.0,1.0,1.1810413650289746,5.0,1.873202438821559,26.0
1983-01-24,0.16685299575328827,0.1875,0.15457600355148315,0.18303599953651428,0.14221207797527313,1187715200,0.202566996216774,1,1.0,1.0,1.2254057745953226,5.0,2.0100531326470215,27.0
1983-01-31,0.18303599953651428,0.202566996216774,0.1791290044784546,0.19642899930477142,0.1526179164648056,1132902400,0.20870499312877655,1,1.0,1.0,1.240894195820857,6.0,2.1050153369976563,28.0
1983-02-07,0.19642899930477142,0.2109380066394806,0.18192000687122345,0.20758900046348572,0.1612888127565384,932108800,0.1992190033197403,0,1.0,1.0,1.2163465562641524,6.0,2.1660614260179,29.0
1983-02-14,0.20758900046348572,0.20814700424671173,0.19029000401496887,0.202566996216774,0.1573868691921234,608988800,0.18917399644851685,0,1.0,0.0,1.1011120598865778,5.0,2.058523187982725,29.0
1983-02-21,0.203683003783226,0.21707600355148315,0.203683003783226,0.20870499312877655,0.16215592622756958,535001600,0.19196400046348572,0,1.0,0.0,1.0747103883045106,4.0,2.061965320624871,29.0
1983-02-28,0.20870499312877655,0.2109380066394806,0.19307999312877655,0.1992190033197403,0.15478567779064178,661852800,0.19252200424671173,0,1.0,0.0,0.9981370453163932,3.0,1.9208026549313069,28.0
1983-03-07,0.1992190033197403,0.1997770071029663,0.18470999598503113,0.18917399644851685,0.14698106050491333,773024000,0.18861599266529083,0,1.0,0.0,0.942975840960656,2.0,1.7838337411881549,27.0
1983-03-14,0.18861599266529083,0.19419600069522858,0.1791290044784546,0.19196400046348572,0.14914880692958832,488185600,0.1757809966802597,0,1.0,0.0,0.9604459008672378,1.0,1.7724622073343461,26.0
1983-03-21,0.19196400046348572,0.20145100355148315,0.18861599266529083,0.19252200424671173,0.14958232641220093,506307200,0.20424099266529083,1,1.0,0.0,0.9754938614289187,0.0,1.7408387737920545,26.0
1983-03-28,0.19196400046348572,0.19866099953651428,0.18638400733470917,0.18861599266529083,0.14654754102230072,351254400,0.22767899930477142,1,1.0,1.0,0.9670961932995659,1.0,1.6712810086662397,27.0
1983-04-04,0.18861599266529083,0.18861599266529083,0.172433003783226,0.1757809966802597,0.13657519221305847,759248000,0.22544600069522858,1,1.0,1.0,0.9273790933854639,2.0,1.5285304227503855,28.0
1983-04-11,0.1757809966802597,0.20591500401496887,0.17299099266529083,0.20424099266529083,0.1586875468492508,845667200,0.2460940033197403,1,1.0,1.0,1.0727900898428246,3.0,1.7342676951791105,29.0
1983-04-18,0.20535700023174286,0.23549099266529083,0.20535700023174286,0.22767899930477142,0.17689797282218933,1035014400,0.23716500401496887,1,1.0,1.0,1.1569025586786317,4.0,1.8836600050301395,30.0
1983-04-25,0.22767899930477142,0.22935299575328827,0.21595999598503113,0.22544600069522858,0.17516301572322845,698902400,0.2539060115814209,1,1.0,1.0,1.1139691419065816,5.0,1.8170335519235512,31.0
1983-05-02,0.22544600069522858,0.24888400733470917,0.21261200308799744,0.2460940033197403,0.1912057101726532,572835200,0.2650670111179352,1,1.0,1.0,1.1646140195642347,6.0,1.9267757716885985,32.0
1983-05-09,0.2460940033197403,0.24720999598503113,0.233816996216774,0.23716500401496887,0.1842682659626007,323724800,0.2739959955215454,1,1.0,1.0,1.080965923642356,6.0,1.8074325258426243,33.0
1983-05-16,0.23716500401496887,0.2544640004634857,0.22823700308799744,0.2539060115814209,0.19727541506290436,596937600,0.264508992433548,1,1.0,1.0,1.0924361357593073,6.0,1.8790765773101288,34.0
1983-05-23,0.2539060115814209,0.2723209857940674,0.24888400733470917,0.2650670111179352,0.2059471309185028,545372800,0.2505579888820648,0,1.0,1.0,1.092791688834172,6.0,1.9038081080521727,34.0
1983-05-30,0.264508992433548,0.27511200308799744,0.25279000401496887,0.2739959955215454,0.2128845453262329,287593600,0.2377229928970337,0,1.0,0.0,1.0947622083027646,5.0,1.9085783005785915,34.0
1983-06-06,0.2739959955215454,0.282366007566452,0.26060301065444946,0.264508992433548,0.20551343262195587,378537600,0.21986599266529083,0,1.0,0.0,1.0300615459168874,4.0,1.7912484010511058,34.0
1983-06-13,0.264508992433548,0.2650670111179352,0.2377229928970337,0.2505579888820648,0.19467408955097198,722086400,0.2064729928970337,0,1.0,0.0,0.9729141579879256,3.0,1.6526793582713335,34.0
1983-06-20,0.2505579888820648,0.25223198533058167,0.233816996216774,0.2377229928970337,0.1847018599510193,587641600,0.19810299575328827,0,1.0,0.0,0.9227427848481498,2.0,1.5302809570223892,33.0
1983-06-27,0.2377229928970337,0.2377229928970337,0.20424099266529083,0.21986599266529083,0.17082755267620087,1049417600,0.1953130066394806,0,1.0,0.0,0.8726462914745876,1.0,1.3866399734326338,32.0
1983-07-04,0.21986599266529083,0.22042399644851685,0.20535700023174286,0.2064729928970337,0.16042178869247437,337590400,0.155691996216774,0,1.0,0.0,0.8525336743180575,0.0,1.2790363419863833,32.0
1983-07-11,0.2064729928970337,0.2154020071029663,0.19698700308799744,0.19810299575328827,0.1539185494184494,459984000,0.15122799575328827,0,1.0,0.0,0.8630485008342812,0.0,1.2065821116685598,32.0
1983-07-18,0.19810299575328827,0.2070309966802597,0.18192000687122345,0.1953130066394806,0.1517508327960968,991468800,0.14955399930477142,0,1.0,0.0,0.8959065858678358,0.0,1.169554659699303,31.0
1983-07-25,0.1953130066394806,0.1953130066394806,0.15122799575328827,0.155691996216774,0.12096679955720901,1136531200,0.15067000687122345,0,1.0,0.0,0.7700091454271041,0.0,0.9215831400723862,30.0
1983-08-01,0.155691996216774,0.16238799691200256,0.14174099266529083,0.15122799575328827,0.11749844253063202,881462400,0.13783499598503113,0,1.0,0.0,0.8053502480191808,0.0,0.8862020054216664,29.0
1983-08-08,0.15122799575328827,0.155691996216774,0.1478790044784546,0.14955399930477142,0.11619782447814941,553974400,0.16964299976825714,1,1.0,0.0,0.8494466459363431,0.0,0.8688347399036286,28.0
1983-08-15,0.14955399930477142,0.15513400733470917,0.14620499312877655,0.15067000687122345,0.11706491559743881,478419200,0.1367190033197403,0,1.0,1.0,0.9035140728597024,1.0,0.8683926097318415,28.0
1983-08-22,0.15067000687122345,0.1523440033197403,0.13392899930477142,0.13783499598503113,0.10709253698587418,575209600,0.13113799691200256,0,1.0,0.0,0.8795246319573627,1.0,0.789239144420621,28.0
1983-08-29,0.13783499598503113,0.171875,0.13392899930477142,0.16964299976825714,0.1318061798810959,919945600,0.10825899988412857,0,1.0,0.0,1.1128728648543287,1.0,0.9614174935625904,27.0
1983-09-05,0.17299099266529083,0.17745499312877655,0.13616099953651428,0.1367190033197403,0.10622548311948776,1086288000,0.10323700308799744,0,1.0,0.0,0.9158878299427975,1.0,0.769957280333291,26.0
1983-09-12,0.1367190033197403,0.14620499312877655,0.13002200424671173,0.13113799691200256,0.10188926011323929,1036604800,0.09096000343561172,0,1.0,0.0,0.8986578626111917,1.0,0.7345103713606715,25.0
1983-09-19,0.13113799691200256,0.14955399930477142,0.09933000057935715,0.10825899988412857,0.08411315083503723,3511222400,0.1015629991889,0,1.0,0.0,0.7785952614173957,1.0,0.6061366542883853,24.0
1983-09-26,0.10881700366735458,0.11551299691200256,0.09877199679613113,0.10323700308799744,0.08021124452352524,1960022400,0.08872800320386887,0,1.0,0.0,0.7872364196999718,0.0,0.5779826336479255,23.0
1983-10-03,0.10323700308799744,0.10602699965238571,0.0898440033197403,0.09096000343561172,0.07067251205444336,992454400,0.09319200366735458,1,1.0,0.0,0.7375573897469526,0.0,0.5106525397972806,22.0
1983-10-10,0.0898440033197403,0.10714299976825714,0.0820309966802597,0.1015629991889,0.07891060411930084,1942281600,0.09430799633264542,0,1.0,1.0,0.9069798442676569,1.0,0.5709292913934676,22.0
1983-10-17,0.1015629991889,0.1015629991889,0.08426299691200256,0.08872800320386887,0.06893830001354218,1178172800,0.08928599953651428,1,1.0,0.0,0.8533111300138095,1.0,0.5013575540555012,21.0
1983-10-24,0.08872800320386887,0.0976559966802597,0.07979899644851685,0.09319200366735458,0.07240667939186096,735795200,0.09207600355148315,0,1.0,1.0,0.9542836542818474,2.0,0.5296543460577797,22.0
1983-10-31,0.09430799633264542,0.10770100355148315,0.09375,0.09430799633264542,0.07327377051115036,1136777600,0.09151799976825714,0,1.0,0.0,0.9892654551759963,2.0,0.5386621959540612,22.0
1983-11-07,0.09430799633264542,0.09653999656438828,0.07700899988412857,0.08928599953651428,0.06937182694673538,2065212800,0.08872800320386887,0,1.0,0.0,0.9600008459453084,2.0,0.5123293345178589,22.0
1983-11-14,0.08928599953651428,0.09319200366735458,0.08482100069522858,0.09207600355148315,0.07153961062431335,499475200,0.09653999656438828,1,1.0,0.0,0.9880229845744829,2.0,0.5313671664534955,21.0
1983-11-21,0.09207600355148315,0.09709800034761429,0.08928599953651428,0.09151799976825714,0.07110603898763657,361849600,0.11049100011587143,1,1.0,1.0,0.9999999864314844,2.0,0.5305388852766572,21.0
1983-11-28,0.09151799976825714,0.09598200023174286,0.08816999942064285,0.08872800320386887,0.06893830001354218,394060800,0.10993299633264542,1,1.0,1.0,0.9695142182372819,3.0,0.5171084610475597,21.0
1983-12-05,0.08872800320386887,0.09877199679613113,0.08816999942064285,0.09653999656438828,0.07500793039798737,406694400,0.10881700366735458,1,1.0,1.0,1.048481653705872,3.0,0.5656909153291829,22.0
1983-12-12,0.09653999656438828,0.11160700023174286,0.09375,0.11049100011587143,0.08584733307361603,966044800,0.12388399988412857,1,1.0,1.0,1.165846868576305,4.0,0.6491796554703378,22.0
1983-12-19,0.11049100011587143,0.11160700023174286,0.10267899930477142,0.10993299633264542,0.08541377633810043,702240000,0.12165199965238571,1,1.0,1.0,1.11931723902258,5.0,0.6468767867365431,22.0
1983-12-26,0.10993299633264542,0.11272300034761429,0.10825899988412857,0.10881700366735458,0.08454670011997223,419596800,0.12779000401496887,1,1.0,1.0,1.0773480758755454,6.0,0.6432246583182395,22.0
1984-01-02,0.10881700366735458,0.12946400046348572,0.10881700366735458,0.12388399988412857,0.0962531566619873,917011200,0.11662899702787399,0,1.0,1.0,1.1643360744472417,6.0,0.7360255922177725,22.0
1984-01-09,0.12388399988412857,0.12723200023174286,0.1132809966802597,0.12165199965238571,0.0945190042257309,795961600,0.109375,0,1.0,0.0,1.0872836558999013,5.0,0.7280752706166954,21.0
1984-01-16,0.12165199965238571,0.13169600069522858,0.1210940033197403,0.12779000401496887,0.09928800910711288,798224000,0.10881700366735458,0,1.0,0.0,1.0913407832811384,4.0,0.7711463258255565,20.0
1984-01-23,0.12779000401496887,0.13002200424671173,0.11439699679613113,0.11662899702787399,0.09061630815267563,1225056000,0.11160700023174286,0,1.0,0.0,0.9873981157113154,3.0,0.7116074183624311,19.0
1984-01-30,0.11662899702787399,0.11886200308799744,0.10323700308799744,0.109375,0.08498024940490723,1066083200,0.1210940033197403,1,1.0,0.0,0.9267143630694068,2.0,0.6750239019035853,19.0
1984-02-06,0.109375,0.11160700023174286,0.09988799691200256,0.10881700366735458,0.08454670011997223,910268800,0.12165199965238571,1,1.0,1.0,0.9219865622373834,2.0,0.6799637368713889,20.0
1984-02-13,0.10881700366735458,0.11941999942064285,0.10658500343561172,0.11160700023174286,0.08671443164348602,755507200,0.11774600297212601,1,1.0,1.0,0.9623090476228257,2.0,0.7051180429973505,21.0
1984-02-20,0.11160700023174286,0.12332600355148315,0.11104899644851685,0.1210940033197403,0.0940854549407959,576531200,0.11886200308799744,0,1.0,1.0,1.0449467451811927,3.0,0.7716940798782149,22.0
1984-02-27,0.1210940033197403,0.125,0.11216499656438828,0.12165199965238571,0.0945190042257309,749145600,0.11383900046348572,0,1.0,0.0,1.0591113329648767,3.0,0.782260261292847,22.0
1984-03-05,0.12165199965238571,0.12221000343561172,0.11216499656438828,0.11774600297212601,0.0914841815829277,465001600,0.11049100011587143,0,1.0,0.0,1.0234466446159853,3.0,0.7644953775436886,22.0
1984-03-12,0.11830399930477142,0.12388399988412857,0.11774600297212601,0.11886200308799744,0.09235130250453949,517507200,0.10491099953651428,0,1.0,0.0,1.01914036358549,3.0,0.7787955431210137,21.0
1984-03-19,0.11830399930477142,0.11941999942064285,0.11160700023174286,0.11383900046348572,0.08844860643148422,343100800,0.11495500057935715,1,1.0,0.0,0.969117470706364,2.0,0.7519882248004922,20.0
1984-03-26,0.11383900046348572,0.11662899702787399,0.109375,0.11049100011587143,0.08584733307361603,316668800,0.12611599266529083,1,1.0,1.0,0.9421075250255252,2.0,0.7390256454442249,20.0
1984-04-02,0.11049100011587143,0.11272300034761429,0.10267899930477142,0.10491099953651428,0.08151189237833023,374841600,0.13448700308799744,1,1.0,1.0,0.9155855655231113,2.0,0.7134198456971637,20.0
1984-04-09,0.10491099953651428,0.11774600297212601,0.10491099953651428,0.11495500057935715,0.0893157348036766,363753600,0.13448700308799744,1,1.0,1.0,1.0131109638489517,3.0,0.7936478379660651,20.0
1984-04-16,0.11495500057935715,0.12667399644851685,0.11216499656438828,0.12611599266529083,0.09798736125230789,724147200,0.1439729928970337,1,1.0,1.0,1.097975199138658,4.0,0.8853707057900457,20.0
1984-04-23,0.12611599266529083,0.1372770071029663,0.12221000343561172,0.13448700308799744,0.10449136793613434,1460816000,0.1328130066394806,0,1.0,1.0,1.1448966621605108,5.0,0.9579479552797588,20.0
1984-04-30,0.13448700308799744,0.14955399930477142,0.1333709955215454,0.13448700308799744,0.10449136793613434,1604848000,0.13169600069522858,0,1.0,0.0,1.112310092341776,5.0,0.9745269778114943,19.0
1984-05-07,0.13448700308799744,0.15345999598503113,0.1333709955215454,0.1439729928970337,0.11186157166957855,1256438400,0.13560299575328827,0,1.0,0.0,1.1382329132949593,4.0,1.0619007602491068,18.0
1984-05-14,0.14341500401496887,0.14341500401496887,0.1283479928970337,0.1328130066394806,0.10319072753190994,887129600,0.12779000401496887,0,1.0,0.0,1.0127689947308158,3.0,1.0004233834438414,18.0
1984-05-21,0.1328130066394806,0.1439729928970337,0.1289059966802597,0.13169600069522858,0.10232282429933548,1218694400,0.12946400046348572,0,1.0,0.0,0.9833294404022164,2.0,1.0122632920993342,18.0
1984-05-28,0.13169600069522858,0.13560299575328827,0.125,0.13560299575328827,0.10535842180252075,884016000,0.12779000401496887,0,1.0,0.0,1.0006874929829421,1.0,1.0610443501073727,18.0
1984-06-04,0.13560299575328827,0.1372770071029663,0.12388399988412857,0.12779000401496887,0.09928800910711288,849699200,0.11830399930477142,0,1.0,0.0,0.9508632861587597,0.0,1.0174138174263228,18.0
1984-06-11,0.12779000401496887,0.1333709955215454,0.12611599266529083,0.12946400046348572,0.10058864951133728,507830400,0.11216499656438828,0,1.0,0.0,0.9693575407307405,0.0,1.0457956465741638,18.0
1984-06-18,0.12946400046348572,0.1367190033197403,0.12667399644851685,0.12779000401496887,0.09928800910711288,621577600,0.11774600297212601,0,1.0,0.0,0.9765448048286414,0.0,1.0455643452000283,18.0
1984-06-25,0.12779000401496887,0.1289059966802597,0.10825899988412857,0.11830399930477142,0.0919177383184433,953724800,0.1132809966802597,0,1.0,0.0,0.9210753975777325,0.0,0.9807577256570026,18.0
1984-07-02,0.11830399930477142,0.11886200308799744,0.10825899988412857,0.11216499656438828,0.08714798837900162,527564800,0.1210940033197403,1,1.0,0.0,0.8959867441014575,0.0,0.9428629663592172,18.0
1984-07-09,0.11216499656438828,0.12165199965238571,0.11049100011587143,0.11774600297212601,0.0914841815829277,788704000,0.12221000343561172,1,1.0,1.0,0.9634740395494009,1.0,0.9961319366568897,19.0
